transaction_id,ts,customer_id,branch,channel,category,quantity,unit_price,amount,payment_method,gio,score
T0006243,2025-02-02 15:57:53,C00033,Hà Nội,Cửa hàng,Điện tử,5.0,1186000.0,5930000.0,CHUYEN_KHOAN,15,-0.6311118291034126
T0007575,2025-02-09 11:34:39,C04835,Hà Nội,Cửa hàng,Thực phẩm,5.0,174000.0,826500.0,VI_DIEN_TU,11,-0.6310712443782395
T0044989,2025-08-23 08:32:25,C00183,Hà Nội,Online,Điện tử,5.0,1196000.0,5980000.0,TIEN_MAT,8,-0.6310576396153289
T0013841,2025-03-13 01:09:17,C02441,Hải Phòng,Cửa hàng,Mỹ phẩm,1.0,5236667.749300551,5236668.0,VI_DIEN_TU,1,-0.6310201285883826
T0028108,2025-05-26 23:08:13,C01448,Đà Nẵng,Cửa hàng,Thời trang,4.0,759000.0,3036000.0,VI_DIEN_TU,23,-0.6309402560696363
T0032073,2025-06-16 21:40:05,C00361,TP HCM,Online,Mỹ phẩm,4.0,474000.0,1896000.0,VI_DIEN_TU,21,-0.6309320313648015
T0056063,2025-10-19 20:28:41,C04578,Hà Nội,Online,Sách,5.0,165000.0,825000.0,THE,20,-0.6309050540657901
T0056810,2025-10-23 18:08:26,C03113,Cần Thơ,Online,Gia dụng,5.0,911000.0,4555000.0,VI_DIEN_TU,18,-0.6309033452192416
T0000881,2025-01-05 01:27:43,C00665,Hà Nội,Online,Thực phẩm,1.0,3350407.736677787,3350408.0,VI_DIEN_TU,1,-0.6308736336637969
T0058491,2025-11-01 09:10:31,C00661,Hà Nội,Online,Thực phẩm,5.0,162000.0,769500.0,VI_DIEN_TU,9,-0.6308641459149498
T0012848,2025-03-08 17:34:16,C00005,TP HCM,Cửa hàng,Thực phẩm,5.0,203000.0,964250.0,VI_DIEN_TU,17,-0.6308215323324715
T0029406,2025-06-02 22:50:48,C00946,Hà Nội,Online,Thực phẩm,4.0,167000.0,668000.0,VI_DIEN_TU,22,-0.6307918819121142
T0026427,2025-05-18 04:55:29,C00150,TP HCM,Online,Điện tử,4.0,965000.0,3860000.0,VI_DIEN_TU,4,-0.6307794450568301
T0058515,2025-11-01 11:33:43,C06980,TP HCM,Online,Thực phẩm,5.0,164000.0,820000.0,VI_DIEN_TU,11,-0.6307551709170062
T0034664,2025-06-30 02:20:41,C00013,TP HCM,Online,Thực phẩm,1.0,3507110.7880666736,3507111.0,VI_DIEN_TU,2,-0.6307250968267891
T0015601,2025-03-23 00:19:01,C04920,Hà Nội,Online,Điện tử,4.0,1095000.0,4380000.0,THE,0,-0.6306931878622197
T0032087,2025-06-16 23:01:36,C03075,Đà Nẵng,Cửa hàng,Thời trang,5.0,742000.0,3710000.0,THE,23,-0.630653370698892
T0036965,2025-07-12 08:35:07,C00149,Cần Thơ,Online,Điện tử,5.0,1214000.0,5766500.0,CHUYEN_KHOAN,8,-0.6306308190590993
T0030398,2025-06-08 01:25:12,C04469,Hà Nội,Cửa hàng,Thực phẩm,1.0,3831117.494455434,3831117.0,VI_DIEN_TU,1,-0.6306189986808315
T0057458,2025-10-27 02:23:48,C00076,Hà Nội,Online,Điện tử,4.0,1206000.0,4824000.0,CHUYEN_KHOAN,2,-0.6306097963407798
T0005983,2025-02-01 08:28:59,C00805,Cần Thơ,Cửa hàng,Sách,5.0,143000.0,715000.0,VI_DIEN_TU,8,-0.6305662352986526
T0045382,2025-08-25 10:47:58,C03507,Cần Thơ,Cửa hàng,Mỹ phẩm,5.0,551000.0,2617250.0,VI_DIEN_TU,10,-0.6304305989801549
T0016133,2025-03-25 19:28:14,C00518,TP HCM,Online,Thời trang,5.0,712000.0,3560000.0,VI_DIEN_TU,19,-0.6304073099065577
T0037637,2025-07-15 18:12:35,C00387,TP HCM,Online,Sách,5.0,150000.0,637500.0,VI_DIEN_TU,18,-0.6303994960110701
T0052985,2025-10-03 04:20:53,C00932,TP HCM,Cửa hàng,Mỹ phẩm,1.0,6206962.627431158,6206963.0,VI_DIEN_TU,4,-0.6303896745966723
T0026518,2025-05-18 15:50:17,C00480,Đà Nẵng,Online,Điện tử,5.0,1052000.0,4734000.0,TIEN_MAT,15,-0.6303885989183451
T0045703,2025-08-27 02:47:55,C02611,Đà Nẵng,Cửa hàng,Gia dụng,5.0,866000.0,4330000.0,VI_DIEN_TU,2,-0.630360410020767
T0026395,2025-05-18 00:45:29,C05765,Hà Nội,Cửa hàng,Thực phẩm,4.0,187000.0,748000.0,VI_DIEN_TU,0,-0.6303346751530601
T0047262,2025-09-04 00:51:45,C06083,Đà Nẵng,Cửa hàng,Thực phẩm,5.0,167000.0,751500.0,VI_DIEN_TU,0,-0.6303332821340919
T0027183,2025-05-22 00:44:39,C07417,TP HCM,Cửa hàng,Thực phẩm,5.0,162000.0,810000.0,VI_DIEN_TU,0,-0.6303332821340919
T0042868,2025-08-12 08:49:00,C00943,Hải Phòng,Online,Thời trang,5.0,806000.0,4030000.0,VI_DIEN_TU,8,-0.6303206269426914
T0007322,2025-02-08 02:45:29,C01431,TP HCM,Online,Điện tử,4.0,1039000.0,4156000.0,VI_DIEN_TU,2,-0.6303108083737198
T0010929,2025-02-26 04:55:12,C00017,Hải Phòng,Online,Mỹ phẩm,1.0,6183981.2108417405,6183981.0,VI_DIEN_TU,4,-0.6302967911142658
T0019711,2025-04-13 05:59:01,C00002,Hải Phòng,Online,Điện tử,5.0,1018000.0,5090000.0,TIEN_MAT,5,-0.630288975033503
T0022364,2025-04-27 02:43:57,C01101,TP HCM,Online,Thực phẩm,5.0,197000.0,837250.0,THE,2,-0.6302799973938217
T0017215,2025-03-31 12:39:15,C00059,Đà Nẵng,Cửa hàng,Mỹ phẩm,5.0,483000.0,2415000.0,VI_DIEN_TU,12,-0.6302754824512753
T0039806,2025-07-27 00:55:29,C05178,Hải Phòng,Cửa hàng,Thực phẩm,4.0,194000.0,776000.0,VI_DIEN_TU,0,-0.6302649459385271
T0013481,2025-03-11 22:29:50,C00829,TP HCM,Online,Sách,5.0,129000.0,645000.0,TIEN_MAT,22,-0.6302282006608314
T0010372,2025-02-23 22:19:45,C00008,Hà Nội,Online,Điện tử,3.0,1149000.0,3447000.0,VI_DIEN_TU,22,-0.6302110283770154
T0001710,2025-01-10 05:29:38,C00029,Đà Nẵng,Online,Gia dụng,5.0,796000.0,3980000.0,VI_DIEN_TU,5,-0.6301876964099697
T0026212,2025-05-17 02:55:20,C00430,Đà Nẵng,Online,Điện tử,5.0,936000.0,4212000.0,CHUYEN_KHOAN,2,-0.6301717063603283
T0040515,2025-07-30 01:36:25,C00043,Hà Nội,Online,Mỹ phẩm,1.0,5064480.733462222,5064481.0,VI_DIEN_TU,1,-0.6301539978654197
T0059852,2025-11-08 13:53:45,C00162,Đà Nẵng,Online,Điện tử,5.0,1174000.0,5283000.0,TIEN_MAT,13,-0.630149397505225
T0052735,2025-10-02 03:36:27,C05617,Cần Thơ,Cửa hàng,Mỹ phẩm,1.0,6248295.801306167,6248296.0,VI_DIEN_TU,3,-0.6301483162711538
T0033004,2025-06-21 18:46:19,C04630,TP HCM,Cửa hàng,Thực phẩm,5.0,200000.0,950000.0,VI_DIEN_TU,18,-0.6301467974260444
T0055768,2025-10-18 07:40:28,C00778,Cần Thơ,Online,Điện tử,5.0,1199000.0,5095750.0,TIEN_MAT,7,-0.6301415482872692
T0043759,2025-08-17 00:14:27,C01485,Hải Phòng,Online,Điện tử,3.0,1202000.0,3606000.0,VI_DIEN_TU,0,-0.6301387002784814
T0006309,2025-02-02 23:01:58,C02905,TP HCM,Cửa hàng,Điện tử,4.0,1259000.0,5036000.0,TIEN_MAT,23,-0.6301178986747387
T0054736,2025-10-12 21:21:49,C03680,TP HCM,Cửa hàng,Thời trang,4.0,833000.0,3332000.0,VI_DIEN_TU,21,-0.6301173317973029
T0013271,2025-03-10 21:01:38,C00020,Hà Nội,Cửa hàng,Điện tử,5.0,1003000.0,4513500.0,THE,21,-0.630112376288333
T0019945,2025-04-14 10:11:59,C00160,TP HCM,Cửa hàng,Sách,5.0,154000.0,770000.0,VI_DIEN_TU,10,-0.630106725586737
T0017377,2025-04-01 07:45:29,C00677,Đà Nẵng,Online,Sách,5.0,148000.0,740000.0,VI_DIEN_TU,7,-0.6300938017076215
T0053099,2025-10-04 07:12:31,C05785,Hải Phòng,Cửa hàng,Gia dụng,5.0,806000.0,3828500.0,VI_DIEN_TU,7,-0.6300858709832561
T0053027,2025-10-03 21:51:16,C01295,Cần Thơ,Online,Điện tử,5.0,1114000.0,5291500.0,THE,21,-0.63002966771118
T0039502,2025-07-25 10:50:31,C00238,Hà Nội,Cửa hàng,Gia dụng,5.0,904000.0,4520000.0,VI_DIEN_TU,10,-0.6299940241801882
T0035966,2025-07-07 05:04:38,C05210,TP HCM,Online,Gia dụng,5.0,767000.0,3835000.0,THE,5,-0.6299810798781674
T0030365,2025-06-08 00:00:26,C00063,Hà Nội,Online,Điện tử,3.0,1190000.0,3570000.0,VI_DIEN_TU,0,-0.6299255647210615
T0052150,2025-09-29 06:53:20,C00121,Hà Nội,Cửa hàng,Điện tử,4.0,1098000.0,4392000.0,VI_DIEN_TU,6,-0.6298968069141596
T0006521,2025-02-03 23:58:59,C04232,TP HCM,Cửa hàng,Mỹ phẩm,5.0,506000.0,2530000.0,KHONG_RO,23,-0.6298960698494717
T0007657,2025-02-09 20:38:18,C02159,TP HCM,Online,Thực phẩm,4.0,158000.0,632000.0,VI_DIEN_TU,20,-0.6298578010933509
T0012498,2025-03-06 22:00:05,C03772,Hải Phòng,Cửa hàng,Điện tử,5.0,1222000.0,6110000.0,THE,22,-0.6298366751896188
T0008248,2025-02-12 20:47:43,C01154,Cần Thơ,Online,Sách,5.0,164000.0,820000.0,VI_DIEN_TU,20,-0.6298169198557588
T0046858,2025-09-01 23:40:39,C05990,Hà Nội,Cửa hàng,Thời trang,4.0,691000.0,2764000.0,VI_DIEN_TU,23,-0.6297798322055385
T0009068,2025-02-17 04:22:39,C00865,Hà Nội,Cửa hàng,Sách,5.0,168000.0,840000.0,VI_DIEN_TU,4,-0.6297190919717538
T0034542,2025-06-29 20:03:55,C02188,Hà Nội,Online,Thời trang,5.0,740000.0,3700000.0,TIEN_MAT,20,-0.629660774052603
T0031955,2025-06-16 05:18:05,C00234,Đà Nẵng,Cửa hàng,Điện tử,4.0,1173000.0,4692000.0,VI_DIEN_TU,5,-0.6296405428015053
TDUP0380,2025-08-31 04:11:21,C01717,Cần Thơ,Online,Sách,4.0,154000.0,616000.0,VI_DIEN_TU,4,-0.6296215296392371
T0011735,2025-03-03 02:13:46,C00002,TP HCM,Online,Điện tử,4.0,1220000.0,4636000.0,THE,2,-0.6295756367413968
T0001148,2025-01-07 07:35:54,C02955,Đà Nẵng,Online,Điện tử,5.0,1228000.0,6140000.0,TIEN_MAT,7,-0.6295042034757947
T0014471,2025-03-17 03:08:31,C00054,Hải Phòng,Cửa hàng,Điện tử,5.0,1013000.0,5065000.0,THE,3,-0.6294039909001067
T0011426,2025-03-01 08:54:11,C00201,TP HCM,Online,Mỹ phẩm,5.0,538000.0,2690000.0,VI_DIEN_TU,8,-0.6293076070116733
T0036865,2025-07-11 20:03:16,C06430,TP HCM,Online,Mỹ phẩm,5.0,449000.0,2245000.0,VI_DIEN_TU,20,-0.6292155406976121
T0016240,2025-03-26 04:56:48,C01872,TP HCM,Cửa hàng,Mỹ phẩm,1.0,6162271.96497519,6162271.96497519,VI_DIEN_TU,4,-0.629202710125579
T0010369,2025-02-23 22:03:11,C00316,TP HCM,Cửa hàng,Thực phẩm,5.0,186000.0,930000.0,THE,22,-0.6291931234871934
T0027005,2025-05-21 03:10:18,C03267,TP HCM,Cửa hàng,Gia dụng,5.0,959000.0,4795000.0,VI_DIEN_TU,3,-0.6291889208242721
T0008812,2025-02-15 19:43:26,C00196,Đà Nẵng,Cửa hàng,Thực phẩm,5.0,165000.0,825000.0,VI_DIEN_TU,19,-0.6291744099799359
T0021831,2025-04-24 05:55:26,C02384,TP HCM,Online,Sách,5.0,130000.0,650000.0,VI_DIEN_TU,5,-0.6291074931613371
T0010024,2025-02-22 02:55:03,C04069,Đà Nẵng,Cửa hàng,Điện tử,5.0,1164000.0,5820000.0,TIEN_MAT,2,-0.6290151530325911
T0018299,2025-04-06 00:35:53,C00683,Hà Nội,Online,Điện tử,3.0,1163000.0,3489000.0,VI_DIEN_TU,0,-0.6290107006009923
T0045869,2025-08-27 22:55:15,C00159,TP HCM,Online,Điện tử,5.0,1080000.0,5400000.0,TIEN_MAT,22,-0.6288802774115008
T0046034,2025-08-28 18:39:12,C05490,Đà Nẵng,Cửa hàng,Gia dụng,5.0,863000.0,4099250.0,VI_DIEN_TU,18,-0.6287854786924267
T0042083,2025-08-08 04:27:14,C00458,TP HCM,Online,Mỹ phẩm,1.0,5785441.21559585,5785441.0,VI_DIEN_TU,4,-0.6287642319366116
T0026775,2025-05-20 00:12:00,C03563,Đà Nẵng,Online,Gia dụng,5.0,808000.0,4040000.0,TIEN_MAT,0,-0.6287380016409204
T0020261,2025-04-16 00:51:00,C06734,TP HCM,Online,Gia dụng,5.0,757000.0,3785000.0,THE,0,-0.628629315628285
T0031891,2025-06-15 22:14:48,C01203,Cần Thơ,Cửa hàng,Gia dụng,5.0,853000.0,4265000.0,TIEN_MAT,22,-0.6286167578340183
T0057348,2025-10-26 13:11:32,C06993,TP HCM,Cửa hàng,Điện tử,5.0,1195000.0,5676250.0,THE,13,-0.6286121138608964
T0011708,2025-03-02 03:18:53,C00503,Hà Nội,Cửa hàng,Mỹ phẩm,1.0,4639442.489098849,4639442.0,VI_DIEN_TU,3,-0.6286041736203031
T0000602,2025-01-04 01:53:25,C00416,Hà Nội,Cửa hàng,Thời trang,1.0,11506920.619038384,11506921.0,KHONG_RO,1,-0.6285858357948763
T0053392,2025-10-05 21:01:26,C04109,Hà Nội,Cửa hàng,Thực phẩm,5.0,197000.0,985000.0,KHONG_RO,21,-0.6285608665787408
T0051744,2025-09-27 04:41:46,C00358,Cần Thơ,Cửa hàng,Thực phẩm,5.0,189000.0,945000.0,VI_DIEN_TU,4,-0.628525280788668
T0046385,2025-08-30 13:49:49,C05276,TP HCM,Cửa hàng,Gia dụng,5.0,769000.0,3845000.0,VI_DIEN_TU,13,-0.6284704734750014
T0002256,2025-01-13 01:50:11,C00816,Cần Thơ,Cửa hàng,Gia dụng,4.0,902000.0,3608000.0,VI_DIEN_TU,1,-0.6284597845401707
T0056079,2025-10-19 22:42:14,C00304,Đà Nẵng,Cửa hàng,Thực phẩm,4.0,202000.0,727200.0,VI_DIEN_TU,22,-0.6284464865474088
T0049355,2025-09-14 20:23:16,C00212,Hà Nội,Online,Thời trang,5.0,715000.0,3575000.0,THE,20,-0.6283840106633206
T0007524,2025-02-09 04:51:56,C01361,Đà Nẵng,Online,Sách,4.0,157000.0,628000.0,VI_DIEN_TU,4,-0.6283322943708948
T0006921,2025-02-05 23:39:23,C02923,Hà Nội,Online,Điện tử,5.0,972000.0,4131000.0,THE,23,-0.6283281161573251
T0036938,2025-07-12 05:17:55,C02400,Hà Nội,Online,Điện tử,4.0,1242000.0,4471200.0,VI_DIEN_TU,5,-0.6282760191836729
T0025039,2025-05-11 01:43:19,C02098,TP HCM,Online,Điện tử,4.0,1199000.0,4316400.0,TIEN_MAT,1,-0.6281694380881216
T0004770,2025-01-25 23:53:46,C02355,Hà Nội,Online,Thời trang,4.0,851000.0,3404000.0,VI_DIEN_TU,23,-0.6281337295775545
T0035784,2025-07-06 05:35:07,C07110,TP HCM,Cửa hàng,Điện tử,4.0,1137000.0,4548000.0,VI_DIEN_TU,5,-0.6280339280908426
T0040080,2025-07-28 11:18:42,C05642,TP HCM,Online,Gia dụng,4.0,905000.0,3620000.0,VI_DIEN_TU,11,-0.6280247819515655
T0007713,2025-02-10 03:49:27,C02256,Hà Nội,Cửa hàng,Điện tử,4.0,1097000.0,4388000.0,VI_DIEN_TU,3,-0.6280185833882836
T0027607,2025-05-24 05:21:32,C00199,Đà Nẵng,Online,Điện tử,4.0,1171000.0,4684000.0,VI_DIEN_TU,5,-0.6280044305966851
T0030393,2025-06-08 03:53:50,C00121,TP HCM,Cửa hàng,Điện tử,5.0,1058000.0,4761000.0,THE,3,-0.6279992282228413
T0051762,2025-09-27 06:55:48,C04741,TP HCM,Online,Thực phẩm,5.0,201000.0,1005000.0,VI_DIEN_TU,6,-0.6279825853872766
T0055780,2025-10-18 09:04:44,C03401,Hà Nội,Online,Điện tử,5.0,1126000.0,5348500.0,THE,9,-0.6279474587661115
T0055717,2025-10-18 01:43:28,C06534,TP HCM,Online,Thời trang,5.0,726000.0,3448500.0,THE,1,-0.627912887690977
T0054755,2025-10-12 23:51:00,C04495,Hà Nội,Cửa hàng,Thời trang,5.0,743000.0,3529250.0,THE,23,-0.6279020508312407
T0042362,2025-08-09 16:42:22,C00064,Hà Nội,Online,Thực phẩm,5.0,171000.0,726750.0,VI_DIEN_TU,16,-0.6278036053648508
T0003742,2025-01-20 19:17:29,C03193,Hà Nội,Online,Điện tử,3.0,1181000.0,3543000.0,VI_DIEN_TU,19,-0.6277706902073421
T0059026,2025-11-04 04:16:45,C00406,TP HCM,Online,Điện tử,5.0,1112000.0,5282000.0,CHUYEN_KHOAN,4,-0.6277658565485816
T0046264,2025-08-29 23:25:27,C01596,Hải Phòng,Cửa hàng,Sách,4.0,143000.0,572000.0,VI_DIEN_TU,23,-0.6277147150486362
T0025421,2025-05-13 00:46:33,C02947,Cần Thơ,Online,Sách,4.0,151000.0,604000.0,VI_DIEN_TU,0,-0.6276879813112844
T0014323,2025-03-16 08:53:02,C03669,Đà Nẵng,Online,Điện tử,5.0,1043000.0,4954250.0,TIEN_MAT,8,-0.6276653877679638
T0025414,2025-05-13 00:06:41,C04637,Cần Thơ,Cửa hàng,Điện tử,5.0,1000000.0,4750000.0,THE,0,-0.6276631687315825
T0008054,2025-02-11 20:12:22,C03023,Cần Thơ,Cửa hàng,Mỹ phẩm,5.0,434000.0,2061500.0,VI_DIEN_TU,20,-0.627611954224127
T0042204,2025-08-08 21:17:13,C00769,Hà Nội,Cửa hàng,Mỹ phẩm,5.0,503000.0,2515000.0,VI_DIEN_TU,21,-0.6275756563753767
T0041148,2025-08-03 03:18:54,C02222,Hải Phòng,Online,Thời trang,5.0,860000.0,4300000.0,CHUYEN_KHOAN,3,-0.6275202472999462
T0030234,2025-06-07 08:32:26,C06871,TP HCM,Online,Thực phẩm,5.0,171000.0,812250.0,VI_DIEN_TU,8,-0.6274722721089955
T0007802,2025-02-10 14:33:24,C02324,TP HCM,Cửa hàng,Điện tử,4.0,1052000.0,4208000.0,VI_DIEN_TU,14,-0.6274490197475832
T0034394,2025-06-29 02:52:11,C00432,TP HCM,Cửa hàng,Gia dụng,5.0,948000.0,4266000.0,TIEN_MAT,2,-0.6274339800726725
T0030589,2025-06-09 04:18:10,C04690,TP HCM,Online,Thời trang,5.0,658000.0,3290000.0,TIEN_MAT,4,-0.6274152603255523
T0007334,2025-02-08 04:14:58,C01728,Cần Thơ,Cửa hàng,Điện tử,5.0,1231000.0,6155000.0,CHUYEN_KHOAN,4,-0.6274028176870348
T0042602,2025-08-10 21:51:14,C06571,TP HCM,Cửa hàng,Thực phẩm,5.0,188000.0,940000.0,THE,21,-0.6273741097937147
T0050483,2025-09-20 16:12:50,C01145,Hà Nội,Online,Thực phẩm,5.0,181000.0,859750.0,VI_DIEN_TU,16,-0.6273349707001529
T0056307,2025-10-21 02:00:19,C00851,TP HCM,Cửa hàng,Thực phẩm,5.0,176000.0,880000.0,VI_DIEN_TU,2,-0.6272657085106582
T0003415,2025-01-19 02:01:51,C00299,Hà Nội,Online,Mỹ phẩm,4.0,502000.0,2008000.0,VI_DIEN_TU,2,-0.6272533987164184
T0033406,2025-06-23 20:13:09,C01145,Hà Nội,Online,Gia dụng,5.0,822000.0,4110000.0,CHUYEN_KHOAN,20,-0.6272509102166626
T0044867,2025-08-22 03:53:07,C02942,Đà Nẵng,Cửa hàng,Mỹ phẩm,1.0,5523473.42901108,5523473.0,VI_DIEN_TU,3,-0.627240860246457
T0001842,2025-01-10 21:35:55,C00218,TP HCM,Online,Điện tử,4.0,1097000.0,4388000.0,VI_DIEN_TU,21,-0.627225409960651
T0033598,2025-06-24 21:52:07,C03997,TP HCM,Cửa hàng,Điện tử,4.0,1086000.0,4344000.0,VI_DIEN_TU,21,-0.6271943662448701
T0037456,2025-07-14 20:34:32,C00035,Cần Thơ,Cửa hàng,Gia dụng,4.0,902000.0,3608000.0,VI_DIEN_TU,20,-0.6271883874433334
T0039972,2025-07-27 22:12:52,C01971,TP HCM,Cửa hàng,Mỹ phẩm,4.0,429000.0,1544400.0,VI_DIEN_TU,22,-0.6271525189633781
T0007416,2025-02-08 13:53:06,C00240,Hà Nội,Cửa hàng,Thời trang,5.0,819000.0,3890250.0,VI_DIEN_TU,13,-0.6271523600060228
T0004680,2025-01-25 13:15:47,C05917,Hà Nội,Online,Thực phẩm,5.0,183000.0,915000.0,VI_DIEN_TU,13,-0.6271376396151601
T0041272,2025-08-03 19:21:46,C00012,Đà Nẵng,Online,Thời trang,4.0,733000.0,2932000.0,VI_DIEN_TU,19,-0.6271058043356009
T0016116,2025-03-25 17:24:13,C01511,Hải Phòng,Online,Sách,5.0,154000.0,693000.0,VI_DIEN_TU,17,-0.6270051302457976
T0029065,2025-06-01 02:49:19,C06592,Hải Phòng,Online,Thực phẩm,1.0,3482762.683035226,3482763.0,VI_DIEN_TU,2,-0.6269884870503776
T0009197,2025-02-17 20:31:22,C01691,Cần Thơ,Online,Thời trang,5.0,799000.0,3995000.0,CHUYEN_KHOAN,20,-0.6269744060615735
T0019833,2025-04-13 21:12:10,C05076,Hà Nội,Cửa hàng,Thực phẩm,5.0,183000.0,915000.0,THE,21,-0.6269686273170161
T0019788,2025-04-13 15:04:56,C07368,Hà Nội,Online,Gia dụng,4.0,938000.0,3752000.0,VI_DIEN_TU,15,-0.6269567906206339
T0041429,2025-08-04 01:44:43,C00703,Hà Nội,Online,Thực phẩm,1.0,2909762.469949659,2909762.0,VI_DIEN_TU,1,-0.6269351810685163
T0004776,2025-01-26 00:32:43,C00001,Hà Nội,Cửa hàng,Mỹ phẩm,5.0,508000.0,2540000.0,TIEN_MAT,0,-0.6269259572290473
T0058635,2025-11-02 02:36:23,C01271,Hà Nội,Cửa hàng,Sách,5.0,135000.0,675000.0,TIEN_MAT,2,-0.6268916469785598
T0046692,2025-09-01 03:16:00,C00027,Cần Thơ,Online,Sách,5.0,167000.0,793250.0,TIEN_MAT,3,-0.6268655042351721
T0058800,2025-11-02 23:58:24,C07468,TP HCM,Online,Điện tử,3.0,1002000.0,3006000.0,VI_DIEN_TU,23,-0.626844817053564
T0000160,2025-01-02 03:33:38,C00022,TP HCM,Cửa hàng,Sách,5.0,131000.0,655000.0,VI_DIEN_TU,3,-0.6267940826105517
T0059611,2025-11-07 07:26:33,C00010,Hà Nội,Online,Điện tử,4.0,1205000.0,4820000.0,VI_DIEN_TU,7,-0.6267735847073582
T0011939,2025-03-04 04:09:30,C04540,TP HCM,Cửa hàng,Mỹ phẩm,1.0,5896812.066498362,5896812.066498362,VI_DIEN_TU,4,-0.6267596726338496
T0042051,2025-08-08 01:02:36,C05348,Hà Nội,Cửa hàng,Điện tử,5.0,1197000.0,5985000.0,THE,1,-0.6267291899086985
T0045450,2025-08-25 18:53:28,C00696,Cần Thơ,Online,Điện tử,3.0,1238000.0,3714000.0,VI_DIEN_TU,18,-0.6267097350999359
T0001079,2025-01-06 22:16:02,C06337,Hải Phòng,Cửa hàng,Thời trang,4.0,743000.0,2972000.0,VI_DIEN_TU,22,-0.6266418430047205
T0030598,2025-06-09 05:20:14,C03399,Hà Nội,Cửa hàng,Điện tử,5.0,1031000.0,4897250.0,TIEN_MAT,5,-0.626627240499309
T0043590,2025-08-16 01:20:08,C00730,Hải Phòng,Online,Thực phẩm,1.0,3452508.530782356,3452509.0,VI_DIEN_TU,1,-0.6266220574445038
T0050742,2025-09-22 01:29:36,C01781,Hà Nội,Online,Thực phẩm,4.0,206000.0,741600.0,VI_DIEN_TU,1,-0.6266073301854067
T0020846,2025-04-19 01:13:21,C00388,Hà Nội,Online,Thực phẩm,5.0,194000.0,970000.0,CHUYEN_KHOAN,1,-0.626579111576302
T0001575,2025-01-09 12:52:28,C03383,Hà Nội,Cửa hàng,Điện tử,5.0,977000.0,4885000.0,VI_DIEN_TU,12,-0.626577306262009
T0025475,2025-05-13 07:30:59,C04776,TP HCM,Online,Sách,5.0,161000.0,684250.0,VI_DIEN_TU,7,-0.6265708943902691
T0045367,2025-08-25 02:41:59,C02154,Hà Nội,Online,Thực phẩm,1.0,3399296.910613853,3399297.0,VI_DIEN_TU,2,-0.626552527122459
T0032994,2025-06-21 17:28:41,C01236,TP HCM,Online,Điện tử,4.0,1106000.0,4424000.0,VI_DIEN_TU,17,-0.6265339069525645
T0029420,2025-06-03 00:19:42,C00070,Hà Nội,Cửa hàng,Điện tử,4.0,1004000.0,4016000.0,VI_DIEN_TU,0,-0.6264864197941717
T0049507,2025-09-15 15:52:17,C00467,Đà Nẵng,Online,Gia dụng,4.0,851000.0,3233800.0,VI_DIEN_TU,15,-0.6264768819757621
T0017367,2025-04-01 06:33:05,C01459,Hải Phòng,Online,Điện tử,5.0,1136000.0,5680000.0,TIEN_MAT,6,-0.6264414598257404
T0021417,2025-04-22 02:41:42,C02309,Hà Nội,Cửa hàng,Điện tử,5.0,1239000.0,5885250.0,TIEN_MAT,2,-0.6264299150161801
T0031527,2025-06-14 00:08:04,C00012,TP HCM,Online,Thực phẩm,4.0,183000.0,732000.0,VI_DIEN_TU,0,-0.626425863386542
T0025893,2025-05-15 11:11:13,C00137,Cần Thơ,Cửa hàng,Gia dụng,5.0,958000.0,4790000.0,VI_DIEN_TU,11,-0.6263943407429602
T0047744,2025-09-06 12:07:02,C00485,Đà Nẵng,Cửa hàng,Thời trang,5.0,761000.0,3805000.0,VI_DIEN_TU,12,-0.6263729065079859
T0000989,2025-01-06 11:04:06,C00554,Đà Nẵng,Cửa hàng,Thực phẩm,5.0,175000.0,743750.0,VI_DIEN_TU,11,-0.6263677268239852
T0027959,2025-05-26 03:00:25,C01977,TP HCM,Cửa hàng,Gia dụng,5.0,964000.0,4820000.0,TIEN_MAT,3,-0.6263673382448415
T0054731,2025-10-12 20:40:34,C00015,TP HCM,Online,Thời trang,5.0,732000.0,3294000.0,CHUYEN_KHOAN,20,-0.6263669890440824
T0020044,2025-04-14 21:55:15,C03809,Hà Nội,Cửa hàng,Gia dụng,5.0,891000.0,4232250.0,THE,21,-0.6262949476563443
T0002121,2025-01-12 08:31:29,C04216,Đà Nẵng,Cửa hàng,Điện tử,5.0,1115000.0,5575000.0,THE,8,-0.6262400919560185
T0022160,2025-04-26 01:04:17,C04141,Cần Thơ,Online,Thực phẩm,5.0,200000.0,1000000.0,THE,1,-0.6262222853543185
T0031940,2025-06-16 03:39:12,C03295,Hải Phòng,Cửa hàng,Điện tử,4.0,1187000.0,4035800.0,VI_DIEN_TU,3,-0.6262154742406665
T0005205,2025-01-28 07:43:42,C07043,Hà Nội,Online,Điện tử,4.0,1223000.0,4892000.0,VI_DIEN_TU,7,-0.6262109924372767
T0059067,2025-11-04 10:00:54,C04533,Hà Nội,Online,Điện tử,5.0,1204000.0,6020000.0,KHONG_RO,10,-0.6262044747597615
T0019843,2025-04-13 22:23:50,C00365,Hà Nội,Cửa hàng,Thực phẩm,5.0,172000.0,774000.0,TIEN_MAT,22,-0.6261886280721166
T0050909,2025-09-22 21:17:15,C01980,Cần Thơ,Online,Điện tử,3.0,1106000.0,3318000.0,VI_DIEN_TU,21,-0.6261856158016426
