customer_id,age,gender,city,tenure_months,support_tickets,churn,recency,frequency,monetary,phan_khuc,trang_thai
C02076,23,Nam,Đà Nẵng,17,0,1,68.0,7.0,11863700.0,Nguy cơ rời bỏ,Đã rời bỏ
C02077,36,Nữ,Hà Nội,30,0,0,65.0,11.0,8988600.0,Nguy cơ rời bỏ,Đang hoạt động
C02078,29,Nữ,Cần Thơ,31,1,0,12.0,7.0,7973000.0,Khách VIP,Đang hoạt động
C02079,41,Nữ,Đà Nẵng,45,1,0,3.0,3.0,5707000.0,Khách mới,Đang hoạt động
C02080,27,Nam,TP HCM,41,1,0,32.0,9.0,14722350.0,Trung bình,Đang hoạt động
C02081,21,Nam,TP HCM,20,0,1,91.0,4.0,9603600.0,Đã ngủ đông,Đã rời bỏ
C02082,51,Nữ,Đà Nẵng,31,1,0,31.0,13.0,25681176.0,Trung bình,Đang hoạt động
C02083,49,Nam,Hà Nội,10,1,1,19.0,5.0,4391300.0,Trung bình,Đã rời bỏ
C02084,55,Nam,Hà Nội,9,1,0,38.0,7.0,4986850.0,Trung bình,Đang hoạt động
C02085,64,Nữ,TP HCM,27,1,0,2.0,6.0,10385333.0,Trung bình,Đang hoạt động
C02086,69,Nữ,Cần Thơ,20,1,0,25.0,9.0,6010100.0,Khách VIP,Đang hoạt động
C02087,60,Nam,Cần Thơ,15,1,0,6.0,6.0,5914800.0,Trung bình,Đang hoạt động
C02088,55,Nam,TP HCM,39,0,0,16.0,9.0,8913250.0,Khách VIP,Đang hoạt động
C02089,67,Nam,Hải Phòng,7,1,0,3.0,7.0,21211064.0,Khách VIP,Đang hoạt động
C02090,70,Nữ,Đà Nẵng,37,0,0,44.0,9.0,9512650.0,Trung bình,Đang hoạt động
C02091,19,Nam,Hải Phòng,36,0,0,80.0,5.0,3802200.0,Trung bình,Đang hoạt động
C02092,68,Nam,Hà Nội,5,1,0,2.0,9.0,20998404.0,Khách VIP,Đang hoạt động
C02093,44,Nam,Hà Nội,48,0,0,10.0,9.0,11261150.0,Khách VIP,Đang hoạt động
C02094,43,Nam,Đà Nẵng,60,1,0,132.0,7.0,6998250.0,Nguy cơ rời bỏ,Đang hoạt động
C02095,60,Nữ,Hải Phòng,16,1,1,9.0,7.0,4312050.0,Khách VIP,Đã rời bỏ
C02096,31,Nam,TP HCM,9,2,1,86.0,4.0,2629950.0,Đã ngủ đông,Đã rời bỏ
C02097,32,Nam,Cần Thơ,29,2,0,10.0,6.0,2488200.0,Trung bình,Đang hoạt động
C02098,56,Nam,Cần Thơ,48,0,0,4.0,8.0,10375200.0,Khách VIP,Đang hoạt động
C02099,34,Nữ,Cần Thơ,50,2,0,29.0,9.0,5687200.0,Trung bình,Đang hoạt động
C02100,46,Nữ,TP HCM,5,2,1,21.0,6.0,4400300.0,Trung bình,Đã rời bỏ
C02101,22,Nữ,TP HCM,58,2,0,75.0,5.0,2643150.0,Trung bình,Đang hoạt động
C02102,62,Nữ,Cần Thơ,37,1,0,39.0,4.0,2528050.0,Trung bình,Đang hoạt động
C02103,41,Nữ,TP HCM,28,1,0,49.0,7.0,4303500.0,Trung bình,Đang hoạt động
C02104,40,Nam,Đà Nẵng,57,0,0,8.0,11.0,9409000.0,Khách VIP,Đang hoạt động
C02105,25,Nữ,TP HCM,23,0,0,101.0,5.0,2153600.0,Trung bình,Đang hoạt động
C02106,48,Nam,Hải Phòng,28,2,1,59.0,7.0,8771250.0,Nguy cơ rời bỏ,Đã rời bỏ
C02107,24,Nữ,TP HCM,5,1,0,26.0,6.0,2352200.0,Trung bình,Đang hoạt động
C02108,27,Nữ,Hà Nội,20,1,0,40.0,9.0,5081000.0,Trung bình,Đang hoạt động
C02109,56,Nữ,TP HCM,23,0,0,14.0,7.0,5540850.0,Khách VIP,Đang hoạt động
C02110,33,Nam,TP HCM,34,2,1,99.0,3.0,2038400.0,Đã ngủ đông,Đã rời bỏ
C02111,19,Nam,Cần Thơ,33,0,0,41.0,3.0,1964000.0,Trung bình,Đang hoạt động
C02112,67,Nam,Đà Nẵng,2,2,0,71.0,8.0,12383400.0,Nguy cơ rời bỏ,Đang hoạt động
C02113,69,Nữ,Hà Nội,8,1,0,3.0,9.0,11585959.522106372,Khách VIP,Đang hoạt động
C02114,20,Nữ,Hải Phòng,33,2,0,35.0,6.0,6716200.0,Trung bình,Đang hoạt động
C02115,51,Nam,TP HCM,11,0,0,22.0,6.0,6057700.0,Trung bình,Đang hoạt động
C02116,19,Nữ,Cần Thơ,35,4,0,23.0,7.0,4858350.0,Khách VIP,Đang hoạt động
C02117,53,Nam,Cần Thơ,8,0,1,103.0,7.0,6669450.0,Nguy cơ rời bỏ,Đã rời bỏ
C02118,52,Nam,Hà Nội,35,2,0,48.0,3.0,2397000.0,Trung bình,Đang hoạt động
C02119,39,Nam,TP HCM,15,0,1,59.0,3.0,1674550.0,Đã ngủ đông,Đã rời bỏ
C02120,39,Nam,Hải Phòng,12,2,0,10.0,6.0,6655900.0,Trung bình,Đang hoạt động
C02121,45,Nữ,Hải Phòng,15,1,0,67.0,5.0,2338900.0,Trung bình,Đang hoạt động
C02122,56,Nữ,Hà Nội,39,2,0,2.0,4.0,3523050.0,Khách mới,Đang hoạt động
C02123,26,Nữ,TP HCM,3,0,1,41.0,3.0,3398000.0,Trung bình,Đã rời bỏ
C02124,48,Nữ,Hải Phòng,26,0,0,66.0,6.0,7172650.0,Trung bình,Đang hoạt động
C02125,33,Nam,TP HCM,34,3,1,55.0,5.0,3495000.0,Trung bình,Đã rời bỏ
C02126,65,Nữ,TP HCM,59,0,0,56.0,7.0,5595050.0,Nguy cơ rời bỏ,Đang hoạt động
C02127,45,Nam,TP HCM,3,1,0,28.0,9.0,8926800.0,Khách VIP,Đang hoạt động
C02128,57,Nam,TP HCM,52,0,0,69.0,6.0,5660250.0,Trung bình,Đang hoạt động
C02129,18,Nữ,Hải Phòng,20,0,1,15.0,2.0,3860000.0,Khách mới,Đã rời bỏ
C02130,65,Nữ,Hải Phòng,44,3,0,103.0,6.0,5265350.0,Trung bình,Đang hoạt động
C02131,39,Nữ,TP HCM,56,5,1,108.0,4.0,3543450.0,Đã ngủ đông,Đã rời bỏ
C02132,39,Nam,TP HCM,55,0,0,79.0,11.0,5758400.0,Nguy cơ rời bỏ,Đang hoạt động
C02133,68,Nữ,Hà Nội,7,1,1,5.0,8.0,4446900.0,Khách VIP,Đã rời bỏ
C02134,42,Nam,Hải Phòng,54,0,1,18.0,5.0,5148200.0,Trung bình,Đã rời bỏ
C02135,70,Nam,Hà Nội,8,0,0,60.0,9.0,18454850.0,Nguy cơ rời bỏ,Đang hoạt động
C02136,41,Nam,Hà Nội,57,1,0,8.0,11.0,12873250.0,Khách VIP,Đang hoạt động
C02137,18,Nữ,TP HCM,1,1,0,60.0,6.0,5769000.0,Trung bình,Đang hoạt động
C02138,30,Nam,TP HCM,54,1,0,37.0,7.0,3525200.0,Trung bình,Đang hoạt động
C02139,46,Nữ,TP HCM,22,2,1,10.0,8.0,9306500.0,Khách VIP,Đã rời bỏ
C02140,18,Nữ,TP HCM,24,1,0,16.0,5.0,3993750.0,Trung bình,Đang hoạt động
C02141,46,Nam,TP HCM,36,1,1,71.0,13.0,10556750.0,Nguy cơ rời bỏ,Đã rời bỏ
C02142,68,Nữ,Cần Thơ,9,2,1,9.0,4.0,3271400.0,Khách mới,Đã rời bỏ
C02143,61,Nam,TP HCM,19,0,0,10.0,8.0,5380300.0,Khách VIP,Đang hoạt động
C02144,65,Nam,Hà Nội,22,1,0,84.0,6.0,7674700.0,Trung bình,Đang hoạt động
C02145,30,Nam,TP HCM,5,2,0,122.0,9.0,13418850.0,Nguy cơ rời bỏ,Đang hoạt động
C02146,19,Nữ,Hà Nội,59,3,0,128.0,3.0,1131950.0,Đã ngủ đông,Đang hoạt động
C02147,66,Nữ,TP HCM,55,2,1,25.0,5.0,8343000.0,Trung bình,Đã rời bỏ
C02148,64,Nam,TP HCM,21,1,0,1.0,10.0,8449150.0,Khách VIP,Đang hoạt động
C02149,36,Nữ,TP HCM,36,3,0,21.0,7.0,6825400.0,Khách VIP,Đang hoạt động
C02150,54,Nữ,TP HCM,4,2,1,2.0,2.0,1274150.0,Khách mới,Đã rời bỏ
C02151,67,Nam,Đà Nẵng,7,2,1,27.0,4.0,2804550.0,Khách mới,Đã rời bỏ
C02152,33,Nam,TP HCM,52,6,1,2.0,4.0,2779450.0,Khách mới,Đã rời bỏ
C02153,22,Nam,Hải Phòng,8,4,1,31.0,3.0,1181250.0,Trung bình,Đã rời bỏ
C02154,45,Nữ,Hải Phòng,11,2,1,17.0,6.0,6579847.0,Trung bình,Đã rời bỏ
C02155,53,Nữ,TP HCM,14,0,1,268.0,1.0,508000.0,Đã ngủ đông,Đã rời bỏ
C02156,49,Nam,Đà Nẵng,16,0,1,76.0,6.0,4879328.0,Trung bình,Đã rời bỏ
C02157,26,Nam,Hà Nội,2,1,1,24.0,5.0,3462100.0,Trung bình,Đã rời bỏ
C02158,67,Nữ,TP HCM,43,1,1,31.0,9.0,9712650.0,Trung bình,Đã rời bỏ
C02159,59,Nữ,TP HCM,14,1,0,23.0,14.0,12466050.0,Khách VIP,Đang hoạt động
C02160,23,Nam,Đà Nẵng,16,1,0,120.0,8.0,8380400.0,Nguy cơ rời bỏ,Đang hoạt động
C02161,51,Nữ,TP HCM,43,1,0,45.0,8.0,7531950.0,Trung bình,Đang hoạt động
C02162,42,Nam,Hà Nội,6,1,1,76.0,4.0,3556100.0,Đã ngủ đông,Đã rời bỏ
C02163,28,Nam,TP HCM,24,1,0,71.0,7.0,4718800.0,Nguy cơ rời bỏ,Đang hoạt động
C02164,23,Nữ,TP HCM,51,2,1,175.0,3.0,1386200.0,Đã ngủ đông,Đã rời bỏ
C02165,26,Nữ,TP HCM,18,3,1,6.0,4.0,3977000.0,Khách mới,Đã rời bỏ
C02166,49,Nam,Hà Nội,6,2,1,29.0,7.0,8472200.0,Trung bình,Đã rời bỏ
C02167,40,Nữ,Hà Nội,19,1,0,7.0,8.0,7084800.0,Khách VIP,Đang hoạt động
C02168,35,Nam,TP HCM,45,1,0,289.0,2.0,1010450.0,Đã ngủ đông,Đang hoạt động
C02169,31,Nữ,TP HCM,19,2,0,8.0,10.0,31359320.62989738,Khách VIP,Đang hoạt động
C02170,28,Nam,Đà Nẵng,15,3,0,74.0,9.0,10379750.0,Nguy cơ rời bỏ,Đang hoạt động
C02171,25,Nữ,Hà Nội,33,1,0,101.0,6.0,8135000.0,Trung bình,Đang hoạt động
C02172,51,Nữ,Hải Phòng,26,4,1,36.0,6.0,2820000.0,Trung bình,Đã rời bỏ
C02173,24,Nữ,Cần Thơ,53,3,0,5.0,8.0,7962700.0,Khách VIP,Đang hoạt động
C02174,56,Nữ,Hải Phòng,13,1,0,103.0,9.0,7868400.0,Nguy cơ rời bỏ,Đang hoạt động
C02175,43,Nam,TP HCM,32,0,0,35.0,7.0,5667800.0,Trung bình,Đang hoạt động
C02176,41,Nữ,Cần Thơ,26,1,0,17.0,9.0,11003350.0,Khách VIP,Đang hoạt động
C02177,26,Nam,Hà Nội,37,2,1,107.0,3.0,6376150.0,Đã ngủ đông,Đã rời bỏ
C02178,34,Nam,Đà Nẵng,11,1,1,11.0,9.0,7260800.0,Khách VIP,Đã rời bỏ
C02179,27,Nam,Hà Nội,22,0,0,5.0,9.0,9623397.0,Khách VIP,Đang hoạt động
C02180,38,Nam,TP HCM,51,3,0,76.0,4.0,3005000.0,Đã ngủ đông,Đang hoạt động
C02181,67,Nam,Hà Nội,59,1,0,27.0,8.0,3414950.0,Khách VIP,Đang hoạt động
C02182,52,Nam,Đà Nẵng,26,5,0,64.0,8.0,5149800.0,Nguy cơ rời bỏ,Đang hoạt động
C02183,35,Nữ,Hà Nội,54,2,1,19.0,5.0,9398250.0,Trung bình,Đã rời bỏ
C02184,66,Nam,TP HCM,15,0,0,33.0,12.0,10646250.0,Trung bình,Đang hoạt động
C02185,63,Nam,TP HCM,37,1,0,35.0,6.0,8505700.0,Trung bình,Đang hoạt động
C02186,52,Nam,Hà Nội,6,5,1,9.0,9.0,4114250.0,Khách VIP,Đã rời bỏ
C02187,52,Nam,Hải Phòng,2,2,1,73.0,5.0,2852300.0,Trung bình,Đã rời bỏ
C02188,46,Nam,Cần Thơ,42,0,1,42.0,3.0,4697700.0,Trung bình,Đã rời bỏ
C02189,47,Nữ,Hải Phòng,38,0,0,103.0,5.0,3245200.0,Trung bình,Đang hoạt động
C02190,69,Nữ,TP HCM,2,1,1,61.0,2.0,337500.0,Đã ngủ đông,Đã rời bỏ
C02191,29,Nam,Hà Nội,13,1,1,66.0,7.0,11247250.0,Nguy cơ rời bỏ,Đã rời bỏ
C02192,56,Nam,Hà Nội,17,6,0,46.0,9.0,9131900.0,Trung bình,Đang hoạt động
C02193,34,Nam,Hà Nội,15,2,0,60.0,5.0,9053850.0,Trung bình,Đang hoạt động
C02194,54,Nam,TP HCM,47,1,0,23.0,3.0,4611000.0,Khách mới,Đang hoạt động
C02195,68,Nam,TP HCM,57,1,0,8.0,7.0,6793050.0,Khách VIP,Đang hoạt động
C02196,37,Nữ,Đà Nẵng,14,1,1,108.0,5.0,3017500.0,Trung bình,Đã rời bỏ
C02197,62,Nữ,Hà Nội,15,0,0,65.0,5.0,4876450.0,Trung bình,Đang hoạt động
C02198,61,Nam,TP HCM,6,1,0,86.0,4.0,4679200.0,Đã ngủ đông,Đang hoạt động
C02199,18,Nữ,Hà Nội,27,0,1,19.0,6.0,16449729.0,Trung bình,Đã rời bỏ
C02200,31,Nữ,Hải Phòng,25,2,1,83.0,3.0,2615050.0,Đã ngủ đông,Đã rời bỏ
C02201,69,Nam,TP HCM,13,1,0,17.0,5.0,6094700.0,Trung bình,Đang hoạt động
C02202,58,Nữ,TP HCM,52,3,0,108.0,6.0,9420050.0,Trung bình,Đang hoạt động
C02203,34,Nam,TP HCM,50,0,0,11.0,6.0,8572500.0,Trung bình,Đang hoạt động
C02204,37,Nam,TP HCM,37,1,1,13.0,8.0,8857800.0,Khách VIP,Đã rời bỏ
C02205,51,Nữ,Cần Thơ,55,0,0,16.0,6.0,10947200.0,Trung bình,Đang hoạt động
C02206,30,Nữ,TP HCM,25,0,0,10.0,7.0,8213000.0,Khách VIP,Đang hoạt động
C02207,70,Nữ,TP HCM,40,1,0,16.0,7.0,10292750.0,Khách VIP,Đang hoạt động
C02208,37,Nữ,Cần Thơ,60,2,0,6.0,8.0,6320050.0,Khách VIP,Đang hoạt động
C02209,63,Nữ,Đà Nẵng,33,2,0,9.0,11.0,11771950.0,Khách VIP,Đang hoạt động
C02210,37,Nam,Hà Nội,35,3,0,139.0,9.0,8751500.0,Nguy cơ rời bỏ,Đang hoạt động
C02211,38,Nữ,TP HCM,54,2,0,39.0,2.0,723000.0,Trung bình,Đang hoạt động
C02212,24,Nữ,Hà Nội,23,2,0,52.0,6.0,3381600.0,Trung bình,Đang hoạt động
C02213,18,Nam,Hải Phòng,27,2,1,4.0,8.0,9246600.0,Khách VIP,Đã rời bỏ
C02214,49,Nam,Hà Nội,4,2,0,7.0,13.0,13634250.0,Khách VIP,Đang hoạt động
C02215,53,Nữ,Đà Nẵng,46,2,1,216.0,3.0,1149000.0,Đã ngủ đông,Đã rời bỏ
C02216,27,Nữ,Đà Nẵng,44,1,0,5.0,8.0,6473650.0,Khách VIP,Đang hoạt động
C02217,21,Nam,Hải Phòng,33,1,0,95.0,10.0,8511750.0,Nguy cơ rời bỏ,Đang hoạt động
C02218,34,Nữ,Hà Nội,55,1,1,137.0,5.0,6262600.0,Trung bình,Đã rời bỏ
C02219,33,Nữ,Hà Nội,9,1,1,101.0,6.0,9029100.0,Trung bình,Đã rời bỏ
C02220,31,Nữ,Cần Thơ,59,1,0,60.0,11.0,19583900.0,Nguy cơ rời bỏ,Đang hoạt động
C02221,22,Nữ,TP HCM,16,2,0,2.0,8.0,7166000.0,Khách VIP,Đang hoạt động
C02222,49,Nam,TP HCM,31,2,0,6.0,5.0,7308000.0,Trung bình,Đang hoạt động
C02223,64,Nam,Hải Phòng,52,1,0,70.0,8.0,15652431.0,Nguy cơ rời bỏ,Đang hoạt động
C02224,40,Nam,TP HCM,24,0,0,20.0,8.0,9025000.0,Khách VIP,Đang hoạt động
C02225,31,Nữ,Đà Nẵng,26,2,0,10.0,11.0,13580950.0,Khách VIP,Đang hoạt động
C02226,52,Nam,Hà Nội,34,2,0,17.0,8.0,8494450.0,Khách VIP,Đang hoạt động
C02227,27,Nữ,Hà Nội,12,1,1,88.0,9.0,6577800.0,Nguy cơ rời bỏ,Đã rời bỏ
C02228,38,Nữ,Hải Phòng,56,2,0,92.0,2.0,1400000.0,Đã ngủ đông,Đang hoạt động
C02229,47,Nữ,TP HCM,32,2,0,14.0,12.0,12258900.0,Khách VIP,Đang hoạt động
C02230,65,Nam,TP HCM,55,1,0,5.0,6.0,6511250.0,Trung bình,Đang hoạt động
C02231,22,Nam,TP HCM,15,0,0,33.0,9.0,10191250.0,Trung bình,Đang hoạt động
C02232,52,Nam,TP HCM,48,1,0,49.0,8.0,28131489.0,Trung bình,Đang hoạt động
C02233,34,Nữ,Hà Nội,27,1,0,90.0,6.0,6913200.0,Trung bình,Đang hoạt động
C02234,61,Nữ,Cần Thơ,39,0,0,23.0,8.0,10834150.0,Khách VIP,Đang hoạt động
C02235,51,Nam,TP HCM,17,1,0,4.0,12.0,20274600.0,Khách VIP,Đang hoạt động
C02236,34,Nam,Hà Nội,40,1,0,52.0,4.0,2987650.0,Trung bình,Đang hoạt động
C02237,53,Nữ,TP HCM,52,4,0,132.0,6.0,3657600.0,Trung bình,Đang hoạt động
C02238,48,Nam,Hà Nội,18,0,0,12.0,12.0,13747650.0,Khách VIP,Đang hoạt động
C02239,66,Nam,Hà Nội,45,0,0,25.0,8.0,9790700.0,Khách VIP,Đang hoạt động
C02240,33,Nam,Hà Nội,36,2,1,153.0,4.0,5762450.0,Đã ngủ đông,Đã rời bỏ
C02241,70,Nam,TP HCM,37,3,0,12.0,8.0,10630250.0,Khách VIP,Đang hoạt động
C02242,41,Nữ,TP HCM,15,1,0,43.0,9.0,8119400.0,Trung bình,Đang hoạt động
C02243,26,Nam,Hà Nội,46,0,0,85.0,9.0,7273250.0,Nguy cơ rời bỏ,Đang hoạt động
C02244,29,Nữ,Hà Nội,4,1,0,24.0,12.0,11618100.0,Khách VIP,Đang hoạt động
C02245,47,Nam,Đà Nẵng,22,2,1,21.0,10.0,8144400.0,Khách VIP,Đã rời bỏ
C02246,44,Nam,TP HCM,10,0,0,97.0,12.0,9934750.0,Nguy cơ rời bỏ,Đang hoạt động
C02247,19,Nữ,TP HCM,45,0,0,28.0,12.0,14471900.0,Khách VIP,Đang hoạt động
C02248,48,Nam,Hà Nội,13,2,1,29.0,4.0,2745700.0,Trung bình,Đã rời bỏ
C02249,63,Nữ,TP HCM,30,0,0,34.0,10.0,6377700.0,Trung bình,Đang hoạt động
C02250,19,Nam,Hà Nội,18,1,0,18.0,6.0,5211300.0,Trung bình,Đang hoạt động
C02251,35,Nam,TP HCM,34,2,1,27.0,4.0,4887100.0,Khách mới,Đã rời bỏ
C02252,51,Nam,Cần Thơ,33,2,0,64.0,6.0,8289600.0,Trung bình,Đang hoạt động
C02253,66,Nữ,Đà Nẵng,37,2,0,45.0,8.0,4943400.0,Trung bình,Đang hoạt động
C02254,27,Nữ,TP HCM,49,2,0,9.0,9.0,9358800.0,Khách VIP,Đang hoạt động
C02255,25,Nữ,TP HCM,35,1,0,3.0,8.0,4190100.0,Khách VIP,Đang hoạt động
C02256,29,Nữ,Hà Nội,28,0,0,104.0,6.0,10449050.0,Trung bình,Đang hoạt động
C02257,31,Nam,Hà Nội,4,2,1,2.0,8.0,8042800.0,Khách VIP,Đã rời bỏ
C02258,47,Nữ,Đà Nẵng,11,3,1,5.0,6.0,7200000.0,Trung bình,Đã rời bỏ
C02259,27,Nữ,TP HCM,32,0,0,66.0,6.0,8466400.0,Trung bình,Đang hoạt động
C02260,35,Nam,TP HCM,6,1,1,141.0,2.0,1157000.0,Đã ngủ đông,Đã rời bỏ
C02261,36,Nam,Đà Nẵng,1,0,1,18.0,11.0,5866850.0,Khách VIP,Đã rời bỏ
C02262,28,Nữ,TP HCM,31,0,0,34.0,8.0,11572504.0,Trung bình,Đang hoạt động
C02263,41,Nam,Hà Nội,37,1,0,12.0,4.0,2071000.0,Khách mới,Đang hoạt động
C02264,45,Nữ,Đà Nẵng,50,1,0,86.0,3.0,3276000.0,Đã ngủ đông,Đang hoạt động
C02265,38,Nam,TP HCM,58,2,0,21.0,9.0,4198350.0,Khách VIP,Đang hoạt động
C02266,31,Nam,Cần Thơ,12,1,0,80.0,4.0,2003950.0,Đã ngủ đông,Đang hoạt động
C02267,52,Nữ,TP HCM,20,2,0,22.0,6.0,7568600.0,Trung bình,Đang hoạt động
C02268,31,Nữ,Hà Nội,52,0,0,93.0,5.0,11427200.0,Trung bình,Đang hoạt động
C02269,44,Nam,TP HCM,43,1,0,46.0,8.0,3830950.0,Trung bình,Đang hoạt động
C02270,34,Nam,TP HCM,1,0,0,2.0,6.0,3057300.0,Trung bình,Đang hoạt động
C02271,20,Nữ,Hà Nội,44,0,0,157.0,5.0,3131500.0,Trung bình,Đang hoạt động
C02272,40,Nam,Hải Phòng,6,5,1,24.0,6.0,8343345.0,Trung bình,Đã rời bỏ
C02273,56,Nam,Hà Nội,32,0,0,98.0,7.0,4212100.0,Nguy cơ rời bỏ,Đang hoạt động
C02274,51,Nam,Đà Nẵng,6,3,0,63.0,6.0,4472500.0,Trung bình,Đang hoạt động
C02275,60,Nữ,Hà Nội,26,2,1,202.0,5.0,2973700.0,Trung bình,Đã rời bỏ
C02276,27,Nữ,Hải Phòng,31,2,0,11.0,5.0,8904200.0,Trung bình,Đang hoạt động
C02277,21,Nữ,Hải Phòng,43,0,0,29.0,6.0,7261050.0,Trung bình,Đang hoạt động
C02278,34,Nam,TP HCM,22,1,1,114.0,4.0,2092600.0,Đã ngủ đông,Đã rời bỏ
C02279,65,Nam,Hải Phòng,7,3,1,14.0,7.0,6366150.0,Khách VIP,Đã rời bỏ
C02280,48,Nữ,TP HCM,30,0,0,31.0,5.0,3764750.0,Trung bình,Đang hoạt động
C02281,35,Nữ,Hà Nội,25,2,1,24.0,2.0,584000.0,Khách mới,Đã rời bỏ
C02282,33,Nam,TP HCM,23,1,1,67.0,5.0,6714800.0,Trung bình,Đã rời bỏ
C02283,32,Nữ,TP HCM,24,2,0,46.0,8.0,9535400.0,Trung bình,Đang hoạt động
C02284,24,Nam,Đà Nẵng,54,0,0,9.0,4.0,2263150.0,Khách mới,Đang hoạt động
C02285,61,Nam,TP HCM,35,0,0,14.0,4.0,1610700.0,Khách mới,Đang hoạt động
C02286,65,Nam,TP HCM,6,4,1,49.0,9.0,10983950.0,Trung bình,Đã rời bỏ
C02287,57,Nữ,TP HCM,46,2,1,30.0,2.0,943000.0,Trung bình,Đã rời bỏ
C02288,36,Nữ,TP HCM,58,2,1,15.0,4.0,3957000.0,Khách mới,Đã rời bỏ
C02289,49,Nam,TP HCM,11,1,0,10.0,9.0,6568900.0,Khách VIP,Đang hoạt động
C02290,22,Nữ,TP HCM,37,1,0,11.0,9.0,15396000.0,Khách VIP,Đang hoạt động
C02291,54,Nữ,TP HCM,52,2,0,51.0,5.0,7434800.0,Trung bình,Đang hoạt động
C02292,18,Nữ,TP HCM,8,1,0,121.0,6.0,5170000.0,Trung bình,Đang hoạt động
C02293,69,Nam,Cần Thơ,44,2,0,13.0,7.0,7797750.0,Khách VIP,Đang hoạt động
C02294,20,Nữ,Đà Nẵng,40,1,0,10.0,9.0,10250050.0,Khách VIP,Đang hoạt động
C02295,48,Nam,Hà Nội,30,1,0,3.0,8.0,13794850.0,Khách VIP,Đang hoạt động
C02296,62,Nam,Hà Nội,15,0,1,78.0,5.0,15778503.0,Trung bình,Đã rời bỏ
C02297,25,Nữ,Cần Thơ,6,0,0,58.0,10.0,10073100.0,Nguy cơ rời bỏ,Đang hoạt động
C02298,51,Nữ,TP HCM,46,2,0,77.0,8.0,8239300.0,Nguy cơ rời bỏ,Đang hoạt động
C02299,26,Nữ,TP HCM,25,0,0,18.0,7.0,5412400.0,Khách VIP,Đang hoạt động
C02300,58,Nữ,Hải Phòng,14,3,0,40.0,8.0,7580000.0,Trung bình,Đang hoạt động
C02301,36,Nữ,Hà Nội,49,0,0,91.0,11.0,29546415.09284193,Nguy cơ rời bỏ,Đang hoạt động
C02302,42,Nữ,Đà Nẵng,22,1,1,4.0,7.0,3203900.0,Khách VIP,Đã rời bỏ
C02303,19,Nam,Hải Phòng,36,0,0,1.0,5.0,2966250.0,Trung bình,Đang hoạt động
C02304,67,Nam,TP HCM,44,1,0,77.0,6.0,5808350.0,Trung bình,Đang hoạt động
C02305,65,Nữ,Đà Nẵng,13,1,0,139.0,3.0,2724100.0,Đã ngủ đông,Đang hoạt động
C02306,45,Nữ,Hà Nội,47,0,0,130.0,3.0,1212550.0,Đã ngủ đông,Đang hoạt động
C02307,67,Nữ,Hải Phòng,50,2,0,8.0,8.0,14440300.0,Khách VIP,Đang hoạt động
C02308,29,Nam,Cần Thơ,14,3,1,104.0,4.0,5161000.0,Đã ngủ đông,Đã rời bỏ
C02309,37,Nam,Đà Nẵng,16,1,0,9.0,9.0,14526800.0,Khách VIP,Đang hoạt động
C02310,63,Nữ,Hà Nội,21,0,0,10.0,5.0,3253600.0,Trung bình,Đang hoạt động
C02311,67,Nam,TP HCM,8,2,1,224.0,2.0,990000.0,Đã ngủ đông,Đã rời bỏ
C02312,37,Nữ,Hà Nội,27,4,1,2.0,6.0,6206000.0,Trung bình,Đã rời bỏ
C02313,57,Nam,Cần Thơ,21,1,1,145.0,1.0,9648311.0,Đã ngủ đông,Đã rời bỏ
C02314,57,Nữ,Hải Phòng,8,1,0,3.0,11.0,12613400.0,Khách VIP,Đang hoạt động
C02315,23,Nữ,Đà Nẵng,2,1,1,16.0,8.0,7980250.0,Khách VIP,Đã rời bỏ
C02316,24,Nữ,TP HCM,25,2,0,12.0,7.0,6040900.0,Khách VIP,Đang hoạt động
C02317,50,Nam,Hải Phòng,46,1,0,7.0,12.0,12036941.0,Khách VIP,Đang hoạt động
C02318,18,Nữ,Hải Phòng,56,0,0,30.0,7.0,5832300.0,Trung bình,Đang hoạt động
C02319,37,Nam,Đà Nẵng,25,0,0,108.0,2.0,1759800.0,Đã ngủ đông,Đang hoạt động
C02320,65,Nam,Hà Nội,16,0,0,17.0,8.0,6687300.0,Khách VIP,Đang hoạt động
C02321,60,Nam,Cần Thơ,47,2,0,29.0,9.0,6864050.0,Trung bình,Đang hoạt động
C02322,32,Nữ,Hà Nội,44,1,1,10.0,6.0,9611200.0,Trung bình,Đã rời bỏ
C02323,63,Nữ,Cần Thơ,12,1,1,93.0,5.0,6645549.0,Trung bình,Đã rời bỏ
C02324,28,Nữ,TP HCM,56,2,0,25.0,7.0,23167529.0,Khách VIP,Đang hoạt động
C02325,49,Nữ,Hà Nội,49,1,0,64.0,6.0,5454800.0,Trung bình,Đang hoạt động
C02326,67,Nam,Hà Nội,23,0,0,61.0,5.0,5657700.0,Trung bình,Đang hoạt động
C02327,22,Nữ,TP HCM,59,1,0,11.0,5.0,4983450.0,Trung bình,Đang hoạt động
C02328,59,Nữ,TP HCM,8,2,1,1.0,6.0,7630350.0,Trung bình,Đã rời bỏ
C02329,27,Nữ,TP HCM,39,2,1,67.0,6.0,7070600.0,Trung bình,Đã rời bỏ
C02330,67,Nữ,TP HCM,28,3,1,14.0,7.0,7540300.0,Khách VIP,Đã rời bỏ
