transaction_id,date,customer_id,category,branch,channel,payment_method,status,quantity,amount,cost,gio
T0006848,2025-02-05,C07844,Điện tử,Hà Nội,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,3,2832000,2302029,15
T0006849,2025-02-05,C05367,Mỹ phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,5,2137500,1531497,15
T0006850,2025-02-05,C03162,Gia dụng,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,2,1522000,1219623,15
T0006851,2025-02-05,C01465,Thời trang,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1328000,908018,15
T0006852,2025-02-05,C00713,Thời trang,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,793000,672023,15
T0006853,2025-02-05,C04409,Thời trang,TP HCM,Online,TIEN_MAT,HOAN_TAT,5,3766500,3066311,15
T0006854,2025-02-05,C01593,Gia dụng,Cần Thơ,Online,THE,HOAN_TAT,1,895000,696718,15
T0006855,2025-02-05,C00151,Gia dụng,Hà Nội,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,809000,575573,15
T0006857,2025-02-05,C00160,Thời trang,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,1,667800,417153,16
T0006858,2025-02-05,C07863,Thời trang,Đà Nẵng,Online,VI_DIEN_TU,HOAN_TAT,1,681000,442215,16
T0006859,2025-02-05,C00217,Điện tử,Cần Thơ,Cửa hàng,THE,HOAN_TAT,3,3621000,2186686,16
T0006860,2025-02-05,C00001,Thời trang,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,715000,461526,16
T0006861,2025-02-05,C00006,Điện tử,Hà Nội,Online,TIEN_MAT,HOAN_TAT,2,2464000,1855491,16
T0006862,2025-02-05,C00021,Thực phẩm,TP HCM,Online,THE,HOAN_TAT,2,318000,229856,16
T0006863,2025-02-05,C00378,Thực phẩm,Hải Phòng,Online,THE,HOAN_TAT,5,780000,576574,17
T0006864,2025-02-05,C02619,Điện tử,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,936000,572242,17
T0006865,2025-02-05,C06225,Mỹ phẩm,TP HCM,Cửa hàng,KHONG_RO,HOAN_TAT,1,521550,323649,17
T0006866,2025-02-05,C05252,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,3,534000,385984,17
T0006867,2025-02-05,C02219,Gia dụng,Đà Nẵng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1812000,1418826,17
T0006868,2025-02-05,C06996,Điện tử,TP HCM,Online,THE,HOAN_TAT,2,1938000,1561248,17
T0006869,2025-02-05,C00279,Thời trang,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,661000,477925,17
T0006870,2025-02-05,C00004,Sách,TP HCM,Online,THE,HOAN_TAT,1,118150,99052,18
T0006871,2025-02-05,C03042,Điện tử,Hải Phòng,Online,THE,HOAN_TAT,1,970000,728835,18
T0006872,2025-02-05,C05665,Gia dụng,Cần Thơ,Online,THE,HOAN_TAT,1,733000,528629,18
T0006873,2025-02-05,C00012,Thời trang,Hải Phòng,Online,VI_DIEN_TU,HOAN_TAT,4,2608000,1594199,18
T0006874,2025-02-05,C00054,Thực phẩm,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,3,528000,332895,18
T0006875,2025-02-05,C00469,Thực phẩm,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,176000,113621,18
T0006876,2025-02-05,C05485,Thực phẩm,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,179000,130748,18
T0006877,2025-02-05,C00093,Thực phẩm,Đà Nẵng,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,4,744000,583838,18
T0006878,2025-02-05,C00100,Gia dụng,TP HCM,Online,THE,HOAN_TAT,1,792000,622829,18
T0006879,2025-02-05,C00499,Thực phẩm,Hải Phòng,Cửa hàng,THE,HOAN_TAT,1,181000,114523,18
T0006880,2025-02-05,C06983,Điện tử,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,2,2520000,1823924,19
T0006881,2025-02-05,C00440,Điện tử,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,975800,739490,19
T0006882,2025-02-05,C00023,Mỹ phẩm,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,5,2625000,1895895,19
T0006883,2025-02-05,C00004,Điện tử,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,1163750,842298,19
T0006884,2025-02-05,C00267,Điện tử,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,907200,571695,19
T0006885,2025-02-05,C02099,Sách,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,137000,83306,19
T0006886,2025-02-05,C05236,Mỹ phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,416100,283119,19
T0006887,2025-02-05,C02400,Sách,TP HCM,Online,TIEN_MAT,HOAN_TRA,1,145000,97791,19
T0006888,2025-02-05,C03391,Điện tử,Hải Phòng,Cửa hàng,THE,HOAN_TAT,2,2484000,1577162,19
T0006889,2025-02-05,C00097,Thực phẩm,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,1,189050,152901,19
T0006890,2025-02-05,C05917,Thời trang,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,733000,459549,20
T0006891,2025-02-05,C02854,Thời trang,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,1,704900,449148,20
T0006892,2025-02-05,C04179,Điện tử,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,1,1221000,889298,20
T0006893,2025-02-05,C06202,Thực phẩm,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,1,154700,100310,20
T0006894,2025-02-05,C00399,Gia dụng,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,777100,650317,20
T0006895,2025-02-05,C07116,Thời trang,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,617500,505748,20
T0006896,2025-02-05,C00038,Thực phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,167200,100456,20
T0006897,2025-02-05,C00730,Thực phẩm,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,163000,108485,20
T0006898,2025-02-05,C01546,Thực phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,279000,220649,20
T0006899,2025-02-05,C00002,Sách,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,2,260000,167390,21
T0006900,2025-02-05,C07337,Mỹ phẩm,Hải Phòng,Online,THE,HOAN_TAT,2,885600,719714,21
T0006901,2025-02-05,C07424,Thời trang,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,696350,532645,21
T0006902,2025-02-05,C01943,Điện tử,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,1149500,871148,21
T0006903,2025-02-05,C01543,Sách,TP HCM,Online,THE,HOAN_TAT,1,139500,98479,21
T0006904,2025-02-05,C05463,Gia dụng,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,740000,628240,21
T0006905,2025-02-05,C00872,Điện tử,Đà Nẵng,Online,CHUYEN_KHOAN,HOAN_TAT,1,1094000,766563,22
T0006906,2025-02-05,C00625,Thực phẩm,Hải Phòng,Cửa hàng,THE,HOAN_TAT,1,184000,140902,22
T0006907,2025-02-05,C00170,Thời trang,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,783750,657160,22
T0006908,2025-02-05,C01036,Điện tử,Hà Nội,Online,CHUYEN_KHOAN,HOAN_TAT,4,4761400,3446204,22
T0006909,2025-02-05,C00001,Gia dụng,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,2,1416100,1120239,22
T0006910,2025-02-05,C00056,Điện tử,Hải Phòng,Online,VI_DIEN_TU,HOAN_TAT,2,1926600,1259478,22
T0006911,2025-02-05,C01220,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,3,510150,368745,22
T0006912,2025-02-05,C07858,Thời trang,Hải Phòng,Cửa hàng,THE,HOAN_TAT,4,2740000,1858697,22
T0006913,2025-02-05,C00826,Thực phẩm,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,2,334000,260415,22
T0006914,2025-02-05,C03112,Thực phẩm,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,152000,123858,23
T0006915,2025-02-05,C00414,Sách,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,2,312000,226155,23
T0006916,2025-02-05,C00154,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,4,684000,478112,23
T0006917,2025-02-05,C02479,Thực phẩm,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,146200,95457,23
T0006918,2025-02-05,C00859,Thực phẩm,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,2,275400,218381,23
T0006919,2025-02-05,C02322,Thời trang,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1546000,1201816,23
T0006920,2025-02-05,C00878,Thời trang,Hải Phòng,Online,THE,HOAN_TAT,1,690000,435211,23
T0006921,2025-02-05,C02923,Điện tử,Hà Nội,Online,THE,HOAN_TAT,5,4131000,2989933,23
T0006922,2025-02-05,C00849,Sách,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,149000,121060,23
T0006923,2025-02-05,C02937,Thực phẩm,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,2,340000,271454,23
T0006924,2025-02-06,C00135,Mỹ phẩm,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,1,462000,368010,0
T0006925,2025-02-06,C02207,Thực phẩm,Đà Nẵng,Online,VI_DIEN_TU,HOAN_TAT,1,174600,126204,0
T0006926,2025-02-06,C00086,Thực phẩm,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,190000,146029,0
T0006927,2025-02-06,C00001,Gia dụng,Hải Phòng,Online,THE,HOAN_TAT,1,936000,777421,0
T0006928,2025-02-06,C06405,Thực phẩm,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,2,368000,295802,0
T0006929,2025-02-06,C04449,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,3,480000,388109,0
T0006930,2025-02-06,C02565,Sách,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,143000,88602,0
T0006931,2025-02-06,C01252,Sách,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,2,281200,186639,0
T0006932,2025-02-06,C02123,Thực phẩm,Cần Thơ,Online,THE,HOAN_TAT,1,182000,133209,0
T0006933,2025-02-06,C03815,Sách,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,1,113900,76711,0
T0006934,2025-02-06,C05926,Sách,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,3,357000,231531,1
T0007035,2025-02-06,C04565,Thực phẩm,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,2768284,2000961,1
T0006935,2025-02-06,C02428,Mỹ phẩm,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,448800,357123,1
T0007057,2025-02-06,C00278,Điện tử,Hà Nội,Cửa hàng,KHONG_RO,HOAN_TAT,1,14482653,10137857,1
T0006936,2025-02-06,C00749,Thực phẩm,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,195700,135229,1
T0006937,2025-02-06,C01347,Gia dụng,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,780000,622739,1
T0006938,2025-02-06,C05257,Mỹ phẩm,Đà Nẵng,Online,THE,HOAN_TAT,1,464400,335411,1
T0006939,2025-02-06,C03101,Thực phẩm,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,167000,121806,1
T0006940,2025-02-06,C04847,Thực phẩm,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,1,160000,111001,1
T0006941,2025-02-06,C03108,Thực phẩm,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,152000,109868,2
T0006942,2025-02-06,C02063,Điện tử,Hà Nội,Cửa hàng,THE,HOAN_TAT,3,3636000,2519624,2
T0006943,2025-02-06,C00477,Gia dụng,Đà Nẵng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,2391150,1572040,2
T0006944,2025-02-06,C00829,Gia dụng,Cần Thơ,Cửa hàng,THE,HOAN_TAT,1,883000,663870,2
T0006945,2025-02-06,C00151,Thực phẩm,Hà Nội,Cửa hàng,THE,HOAN_TAT,2,380000,287364,2
T0006946,2025-02-06,C06985,Thực phẩm,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,3,555000,405714,2
T0006947,2025-02-06,C01427,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,2,306000,200551,2
T0006948,2025-02-06,C07106,Điện tử,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,1023300,725669,3
T0006949,2025-02-06,C01568,Điện tử,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1914000,1339410,3
T0006950,2025-02-06,C02215,Thực phẩm,Hải Phòng,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,3,531000,323829,3
T0006951,2025-02-06,C00862,Gia dụng,Cần Thơ,Online,CHUYEN_KHOAN,HOAN_TRA,3,2619150,1766019,3
T0006952,2025-02-06,C06645,Sách,TP HCM,Cửa hàng,THE,HOAN_TAT,3,495000,325334,3
T0006953,2025-02-06,C02099,Thực phẩm,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,175000,137258,3
T0006954,2025-02-06,C00626,Thực phẩm,Hà Nội,Online,TIEN_MAT,HOAN_TAT,2,368000,265996,3
T0006955,2025-02-06,C01709,Thực phẩm,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,1,195000,118126,4
T0006956,2025-02-06,C00180,Thực phẩm,TP HCM,Online,THE,HOAN_TAT,1,143650,91413,4
T0006957,2025-02-06,C03259,Điện tử,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,1068750,679215,4
T0006958,2025-02-06,C00932,Thời trang,Hà Nội,Online,TIEN_MAT,HOAN_TAT,3,2061000,1659285,4
T0006959,2025-02-06,C05223,Điện tử,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,1006000,854143,4
T0006960,2025-02-06,C00002,Thực phẩm,TP HCM,Online,THE,HOAN_TAT,3,423300,351564,4
T0006961,2025-02-06,C00220,Thực phẩm,Hà Nội,Cửa hàng,THE,HOAN_TAT,2,302600,244362,4
T0006962,2025-02-06,C00064,Thực phẩm,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,300200,182075,4
T0006963,2025-02-06,C00198,Thời trang,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,808000,530193,5
T0006964,2025-02-06,C04035,Sách,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,1,141000,87514,5
T0006965,2025-02-06,C00381,Thực phẩm,Hải Phòng,Online,CHUYEN_KHOAN,HOAN_TAT,1,166600,136155,5
T0006966,2025-02-06,C03033,Điện tử,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,2,1654100,1232577,5
T0006967,2025-02-06,C00574,Thời trang,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,791000,513846,5
T0006968,2025-02-06,C07560,Thực phẩm,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,1,182700,134302,5
T0006969,2025-02-06,C02634,Thực phẩm,Đà Nẵng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,361800,296077,5
T0006970,2025-02-06,C00072,Thực phẩm,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,2,402000,323638,6
T0006971,2025-02-06,C00568,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,148500,111299,6
T0006972,2025-02-06,C02803,Thời trang,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,676800,438278,6
T0006973,2025-02-06,C07363,Thực phẩm,Cần Thơ,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,194750,149014,6
T0006974,2025-02-06,C02402,Sách,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,5,660000,548371,6
T0006975,2025-02-06,C07408,Thời trang,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,787550,650329,6
T0006976,2025-02-06,C00723,Thực phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,187000,153866,6
T0006977,2025-02-06,C00566,Gia dụng,Hải Phòng,Online,CHUYEN_KHOAN,HOAN_TAT,2,1353200,985452,6
T0006978,2025-02-06,C00045,Điện tử,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,961400,585311,7
T0006979,2025-02-06,C00157,Gia dụng,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,970000,814396,7
T0006980,2025-02-06,C07496,Gia dụng,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,734000,542288,7
T0006981,2025-02-06,C02112,Điện tử,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,4,4536000,3363105,7
T0006982,2025-02-06,C00016,Thời trang,Cần Thơ,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,4,2844000,2236952,7
T0006983,2025-02-06,C01156,Gia dụng,Cần Thơ,Online,CHUYEN_KHOAN,HOAN_TAT,1,770950,555998,7
T0006984,2025-02-06,C00633,Điện tử,Hải Phòng,Online,CHUYEN_KHOAN,HOAN_TAT,1,1098000,805437,7
T0006985,2025-02-06,C03958,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,2,394000,312385,8
T0006986,2025-02-06,C02885,Sách,TP HCM,Cửa hàng,KHONG_RO,HOAN_TAT,3,470250,317390,8
T0006987,2025-02-06,C01173,Gia dụng,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,913900,641455,8
T0006988,2025-02-06,C01315,Mỹ phẩm,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,495900,311168,8
T0006989,2025-02-06,C04666,Sách,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,2,292600,187867,8
T0006990,2025-02-06,C05101,Sách,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,130150,94281,8
T0006991,2025-02-06,C07837,Thời trang,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,701000,545966,8
T0006992,2025-02-06,C00366,Sách,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,135000,90345,8
T0006993,2025-02-06,C01255,Thực phẩm,Hà Nội,Cửa hàng,THE,HOAN_TAT,2,340200,236792,9
T0006994,2025-02-06,C00380,Thời trang,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1306000,929180,9
T0006995,2025-02-06,C00476,Gia dụng,TP HCM,Cửa hàng,THE,HOAN_TAT,2,1346400,885684,9
TDUP0135,2025-02-06,C04361,Gia dụng,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,852000,720806,9
T0006997,2025-02-06,C02473,Mỹ phẩm,TP HCM,Cửa hàng,KHONG_RO,HOAN_TAT,2,864500,732189,9
T0006998,2025-02-06,C03304,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,2,404000,292018,9
T0006999,2025-02-06,C00250,Điện tử,Hà Nội,Online,CHUYEN_KHOAN,HOAN_TAT,3,3621000,2620806,9
T0007000,2025-02-06,C00089,Gia dụng,Đà Nẵng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,824000,630520,10
T0007001,2025-02-06,C01077,Thực phẩm,Hà Nội,Cửa hàng,KHONG_RO,HOAN_TAT,1,201000,167980,10
T0007002,2025-02-06,C00005,Sách,Đà Nẵng,Online,VI_DIEN_TU,HOAN_TAT,1,145350,101892,10
T0007003,2025-02-06,C02307,Sách,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,148000,100786,10
T0007004,2025-02-06,C02304,Điện tử,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,1143800,952865,10
T0007005,2025-02-06,C00512,Điện tử,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,4,4784200,3707613,10
T0007006,2025-02-06,C00517,Điện tử,Hà Nội,Online,TIEN_MAT,HOAN_TAT,3,3528000,2235400,10
T0007007,2025-02-06,C03284,Thời trang,TP HCM,Cửa hàng,THE,HOAN_TAT,1,794000,527301,11
T0007008,2025-02-06,C00014,Thực phẩm,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,1,175500,113594,11
T0007009,2025-02-06,C01175,Thời trang,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1321200,1008269,11
T0007010,2025-02-06,C00011,Thực phẩm,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,193000,157639,11
T0007011,2025-02-06,C02003,Điện tử,Cần Thơ,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,1046900,868663,11
T0007012,2025-02-06,C00048,Gia dụng,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,951000,685848,11
T0007013,2025-02-06,C04205,Gia dụng,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,1,893950,730724,11
T0007014,2025-02-06,C05965,Thời trang,TP HCM,Online,THE,HOAN_TAT,1,661000,536814,12
T0007015,2025-02-06,C07277,Thực phẩm,Cần Thơ,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,2,352000,281492,12
T0007016,2025-02-06,C05448,Mỹ phẩm,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1016000,771141,12
T0007017,2025-02-06,C00671,Điện tử,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,1,970000,786361,12
T0007018,2025-02-06,C03544,Mỹ phẩm,Hà Nội,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,432250,296056,12
T0007019,2025-02-06,C02643,Gia dụng,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1544700,999581,12
T0007020,2025-02-06,C00965,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,188000,140207,12
T0007021,2025-02-06,C00030,Điện tử,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,2,1733400,1425498,12
T0007022,2025-02-06,C00320,Gia dụng,TP HCM,Online,TIEN_MAT,HOAN_TAT,4,3380400,2033255,13
T0007023,2025-02-06,C00254,Gia dụng,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1488600,1016035,13
T0007024,2025-02-06,C02533,Gia dụng,Cần Thơ,Cửa hàng,THE,HOAN_TAT,1,724000,536395,13
T0007025,2025-02-06,C04172,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,2,406000,317869,13
T0007026,2025-02-06,C02435,Sách,Hải Phòng,Online,VI_DIEN_TU,HOAN_TAT,1,155000,104900,13
T0007027,2025-02-06,C00004,Thời trang,TP HCM,Cửa hàng,THE,HOAN_TAT,1,677000,552755,13
T0007028,2025-02-06,C04409,Sách,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,3,495000,386188,14
T0007029,2025-02-06,C00396,Thời trang,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1558000,1181901,14
T0007030,2025-02-06,C01032,Mỹ phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,2,1010800,817539,14
T0007031,2025-02-06,C00311,Điện tử,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,1128000,767310,14
T0007032,2025-02-06,C04496,Mỹ phẩm,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,2,936700,708769,14
T0007033,2025-02-06,C00248,Thực phẩm,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,2,396000,246526,15
T0007034,2025-02-06,C01650,Thực phẩm,Hải Phòng,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,186000,116337,15
T0007036,2025-02-06,C03890,Điện tử,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,2,2310000,1703902,15
T0007037,2025-02-06,C04999,Gia dụng,Cần Thơ,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,866700,673789,15
T0007038,2025-02-06,C03001,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,3,515850,314328,15
T0007039,2025-02-06,C02417,Thời trang,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,1,672000,510481,15
T0007040,2025-02-06,C01065,Sách,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,163400,121267,15
T0007041,2025-02-06,C01277,Điện tử,Hải Phòng,Online,TIEN_MAT,HOAN_TAT,1,1089000,788196,16
T0007042,2025-02-06,C04668,Gia dụng,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1618000,1041602,16
T0007043,2025-02-06,C03827,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,180900,126576,16
T0007044,2025-02-06,C00073,Thực phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,1,189000,127553,16
T0007045,2025-02-06,C07956,Gia dụng,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,793250,501192,16
T0007046,2025-02-06,C00216,Thực phẩm,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TRA,2,346000,259164,16
T0007047,2025-02-06,C06465,Thời trang,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,2,1676000,1201592,16
T0007048,2025-02-06,C00356,Gia dụng,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,4,3051400,2280348,17
T0007049,2025-02-06,C00001,Điện tử,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,5,5410000,4111385,17
T0007050,2025-02-06,C01537,Điện tử,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,1068000,683281,17
T0007051,2025-02-06,C00767,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,194750,120286,17
T0007052,2025-02-06,C04299,Gia dụng,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,946000,649574,17
T0007053,2025-02-06,C00026,Thực phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,190000,114489,17
T0007054,2025-02-06,C00341,Sách,Cần Thơ,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,413100,308116,17
T0007055,2025-02-06,C00018,Gia dụng,Đà Nẵng,Online,THE,HOAN_TAT,4,3060000,2404966,18
T0007056,2025-02-06,C00486,Gia dụng,TP HCM,Cửa hàng,THE,HOAN_TAT,1,711550,525090,18
T0007058,2025-02-06,C00566,Mỹ phẩm,Hà Nội,Cửa hàng,THE,HOAN_TAT,2,1096000,679364,18
T0007059,2025-02-06,C00046,Thực phẩm,Hải Phòng,Online,VI_DIEN_TU,HOAN_TAT,2,386000,279007,18
T0007060,2025-02-06,C04394,Sách,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,140000,101416,18
T0007061,2025-02-06,C06751,Sách,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,5,725000,461176,18
T0007062,2025-02-06,C03704,Mỹ phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,524000,395358,18
T0007063,2025-02-06,C00282,Sách,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,4,660000,510569,19
T0007064,2025-02-06,C07817,Gia dụng,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,4,3200000,2307795,19
T0007065,2025-02-06,C05152,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,2,378000,271992,19
T0007066,2025-02-06,C00956,Mỹ phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,1,543000,461548,19
