transaction_id,ts,store_id,city,category,product,quantity,unit_price,payment_method,customer_id
T0060934,2025-02-20 01:15:51,S01,Hà Nội,Mỹ phẩm,Son môi,2,309000,TIEN_MAT,C23793
T0060935,2025-02-20 01:17:03,S01,Hà Nội,Thực phẩm,Mì gói thùng,2,131000,CHUYEN_KHOAN,C03759
T0060936,2025-02-20 01:19:23,S05,Huế,Mỹ phẩm,Nước hoa mini,2,692000,TIEN_MAT,C15342
T0060937,2025-02-20 01:19:42,S10,Bình Dương,Mỹ phẩm,Son môi,1,306000,VI_DIEN_TU,C02392
T0060938,2025-02-20 01:20:02,S01,Hà Nội,Mỹ phẩm,Kem chống nắng,1,391000,THE,C18054
T0060939,2025-02-20 01:20:11,S04,Đà Nẵng,Sách,Truyện tranh,1,44000,CHUYEN_KHOAN,C17376
T0060940,2025-02-20 01:22:00,S08,TP HCM,Mỹ phẩm,Sữa rửa mặt,5,264000,TIEN_MAT,C17886
T0060941,2025-02-20 01:23:28,S06,TP HCM,Thực phẩm,Dầu ăn 1L,1,62000,CHUYEN_KHOAN,C19400
T0060942,2025-02-20 01:24:11,S03,Hải Phòng,Mỹ phẩm,Son môi,1,321000,VI_DIEN_TU,C00421
T0060943,2025-02-20 01:25:44,S07,TP HCM,Điện tử,Sạc dự phòng,5,567000,TIEN_MAT,C16451
T0060944,2025-02-20 01:26:04,S04,Đà Nẵng,Điện tử,Ổ cứng SSD 512GB,1,1220000,TIEN_MAT,C05909
T0060945,2025-02-20 01:26:49,S02,Hà Nội,Điện tử,Ổ cứng SSD 512GB,1,1343000,THE,C16900
T0060946,2025-02-20 01:27:45,S03,Hải Phòng,Điện tử,Sạc dự phòng,1,579000,THE,C20235
T0060947,2025-02-20 01:27:50,S08,TP HCM,Sách,Từ điển,2,303000,VI_DIEN_TU,C08791
T0060948,2025-02-20 01:27:56,S07,TP HCM,Thực phẩm,Cà phê rang xay,1,149000,TIEN_MAT,C23839
T0060949,2025-02-20 01:29:05,S01,Hà Nội,Thời trang,Quần jeans,5,701000,TIEN_MAT,C22035
T0060950,2025-02-20 01:29:14,S08,TP HCM,Gia dụng,Máy xay sinh tố,5,756000,THE,C06703
T0060951,2025-02-20 01:30:26,S06,TP HCM,Điện tử,Chuột quang,3,321000,TIEN_MAT,C18824
T0060952,2025-02-20 01:32:08,S09,Cần Thơ,Điện tử,Chuột quang,5,345000,VI_DIEN_TU,C16273
T0060953,2025-02-20 01:33:57,S03,Hải Phòng,Điện tử,Chuột quang,3,343000,CHUYEN_KHOAN,C23038
T0060954,2025-02-20 01:35:37,S02,Hà Nội,Mỹ phẩm,Kem chống nắng,3,415000,VI_DIEN_TU,C04878
T0060955,2025-02-20 01:37:29,S02,Hà Nội,Sách,Sách kỹ năng,1,132000,TIEN_MAT,C11056
T0060956,2025-02-20 01:39:48,S06,TP HCM,Gia dụng,Ấm siêu tốc,2,360000,THE,C13969
T0060957,2025-02-20 01:41:13,S09,Cần Thơ,Điện tử,Bàn phím cơ,3,1477000,TIEN_MAT,C08708
T0060958,2025-02-20 01:41:57,S04,Đà Nẵng,Điện tử,Chuột quang,5,332000,VI_DIEN_TU,C01822
T0060959,2025-02-20 01:43:45,S08,TP HCM,Thực phẩm,Cà phê rang xay,1,161000,TIEN_MAT,C13469
T0060960,2025-02-20 01:44:41,S05,Huế,Gia dụng,Bộ dao nhà bếp,2,457000,TIEN_MAT,C10670
T0060961,2025-02-20 01:45:02,S09,Cần Thơ,Thực phẩm,Dầu ăn 1L,1,60000,VI_DIEN_TU,C05684
T0060962,2025-02-20 01:45:17,S10,Bình Dương,Gia dụng,Nồi cơm điện,2,1121000,VI_DIEN_TU,C21369
T0060963,2025-02-20 01:45:27,S10,Bình Dương,Thời trang,Quần jeans,4,654000,CHUYEN_KHOAN,C08240
T0060964,2025-02-20 01:45:57,S05,Huế,Mỹ phẩm,Kem chống nắng,1,414000,TIEN_MAT,C17253
T0060965,2025-02-20 01:47:46,S01,Hà Nội,Gia dụng,Ấm siêu tốc,1,379000,THE,C08028
T0060966,2025-02-20 01:48:32,S09,Cần Thơ,Thực phẩm,Mì gói thùng,3,134000,TIEN_MAT,C13052
T0060967,2025-02-20 01:49:44,S06,TP HCM,Thời trang,Giày thể thao,1,1301000,VI_DIEN_TU,C08480
T0060968,2025-02-20 01:51:41,S06,TP HCM,Sách,Sách thiếu nhi,2,72000,TIEN_MAT,C02696
T0060969,2025-02-20 01:52:03,S02,Hà Nội,Sách,Sách thiếu nhi,2,77000,TIEN_MAT,C15939
T0060970,2025-02-20 01:53:34,S01,Hà Nội,Mỹ phẩm,Sữa rửa mặt,1,258000,TIEN_MAT,C02214
T0060971,2025-02-20 01:54:46,S04,Đà Nẵng,Thực phẩm,Dầu ăn 1L,1,60000,VI_DIEN_TU,C07213
T0060972,2025-02-20 01:54:49,S08,TP HCM,Thực phẩm,Sữa tươi thùng,5,333000,CHUYEN_KHOAN,C20825
T0060973,2025-02-20 01:55:45,S08,TP HCM,Gia dụng,Ấm siêu tốc,3,386000,TIEN_MAT,C11167
T0060974,2025-02-20 01:57:45,S06,TP HCM,Sách,Từ điển,3,322000,VI_DIEN_TU,C09829
T0060975,2025-02-20 01:57:47,S09,Cần Thơ,Gia dụng,Bộ dao nhà bếp,2,457000,TIEN_MAT,C16215
T0060976,2025-02-20 01:59:22,S01,Hà Nội,Điện tử,Sạc dự phòng,2,583000,TIEN_MAT,C23155
T0060977,2025-02-20 01:59:32,S09,Cần Thơ,Điện tử,Bàn phím cơ,1,1496000,TIEN_MAT,C03559
T0060978,2025-02-20 01:59:53,S08,TP HCM,Điện tử,Tai nghe không dây,1,824000,TIEN_MAT,C22153
T0060979,2025-02-20 02:00:34,S04,Đà Nẵng,Thời trang,Quần jeans,1,679000,VI_DIEN_TU,C17192
T0060980,2025-02-20 02:02:52,S10,Bình Dương,Mỹ phẩm,Kem chống nắng,1,376000,THE,C03611
T0060981,2025-02-20 02:03:34,S02,Hà Nội,Thời trang,Giày thể thao,3,1304000,TIEN_MAT,C01922
T0060982,2025-02-20 02:05:45,S07,TP HCM,Gia dụng,Quạt điều hòa,1,2325000,THE,C15161
T0060983,2025-02-20 02:07:49,S09,Cần Thơ,Mỹ phẩm,Nước hoa mini,2,635000,VI_DIEN_TU,C15027
T0060984,2025-02-20 02:10:04,S09,Cần Thơ,Điện tử,Sạc dự phòng,1,522000,THE,C10162
T0060985,2025-02-20 02:11:17,S06,TP HCM,Điện tử,Bàn phím cơ,1,1524000,THE,C13590
T0060986,2025-02-20 02:12:56,S05,Huế,Thời trang,Giày thể thao,1,1337000,TIEN_MAT,C01273
T0060987,2025-02-20 02:15:10,S09,Cần Thơ,Thời trang,Quần jeans,1,709000,VI_DIEN_TU,C17934
T0060988,2025-02-20 02:17:17,S03,Hải Phòng,Sách,Sách kỹ năng,2,135000,TIEN_MAT,C15937
T0060989,2025-02-20 02:17:45,S04,Đà Nẵng,Sách,Từ điển,2,340000,TIEN_MAT,C24975
T0060990,2025-02-20 02:18:49,S01,Hà Nội,Thực phẩm,Mì gói thùng,1,135000,TIEN_MAT,C02831
T0060991,2025-02-20 02:19:14,S08,TP HCM,Điện tử,Bàn phím cơ,1,1507000,THE,C22476
T0060992,2025-02-20 02:20:40,S02,Hà Nội,Điện tử,Chuột quang,2,326000,THE,C03588
T0060993,2025-02-20 02:21:32,S05,Huế,Gia dụng,Bộ dao nhà bếp,2,482000,TIEN_MAT,C05719
T0060994,2025-02-20 02:21:40,S06,TP HCM,Thực phẩm,Cà phê rang xay,2,148000,TIEN_MAT,C18206
T0060995,2025-02-20 02:23:42,S01,Hà Nội,Thực phẩm,Cà phê rang xay,1,149000,THE,C19445
T0060996,2025-02-20 02:24:03,S09,Cần Thơ,Thực phẩm,Dầu ăn 1L,1,63000,CHUYEN_KHOAN,C08459
T0060997,2025-02-20 02:25:08,S05,Huế,Sách,Sách kỹ năng,3,124000,VI_DIEN_TU,C10498
T0060998,2025-02-20 02:27:14,S02,Hà Nội,Mỹ phẩm,Kem chống nắng,3,362000,THE,C03004
T0060999,2025-02-20 02:27:47,S08,TP HCM,Sách,Giáo trình đại học,1,217000,TIEN_MAT,C09167
T0061000,2025-02-20 02:29:41,S04,Đà Nẵng,Gia dụng,Quạt điều hòa,1,2297000,VI_DIEN_TU,C18046
T0061001,2025-02-20 02:31:51,S03,Hải Phòng,Gia dụng,Nồi cơm điện,1,1160000,THE,C19051
T0061002,2025-02-20 02:34:08,S02,Hà Nội,Thực phẩm,Cà phê rang xay,1,148000,TIEN_MAT,C05624
T0061003,2025-02-20 02:36:18,S10,Bình Dương,Mỹ phẩm,Son môi,1,314000,TIEN_MAT,C15203
T0061004,2025-02-20 02:38:26,S06,TP HCM,Thực phẩm,Mì gói thùng,3,137000,VI_DIEN_TU,C06722
T0061005,2025-02-20 02:39:33,S03,Hải Phòng,Mỹ phẩm,Kem chống nắng,1,363000,VI_DIEN_TU,C10684
T0061006,2025-02-20 02:39:55,S04,Đà Nẵng,Thực phẩm,Gạo ST25 5kg,5,174000,CHUYEN_KHOAN,C19363
T0061007,2025-02-20 02:40:03,S07,TP HCM,Gia dụng,Nồi cơm điện,1,1151000,THE,C02172
T0061008,2025-02-20 02:40:09,S07,TP HCM,Thực phẩm,Mì gói thùng,1,117000,TIEN_MAT,C22203
T0061009,2025-02-20 02:40:32,S02,Hà Nội,Điện tử,Ổ cứng SSD 512GB,1,1299000,THE,C07015
T0061010,2025-02-20 02:42:50,S06,TP HCM,Thực phẩm,Dầu ăn 1L,1,61000,TIEN_MAT,C02563
T0061011,2025-02-20 02:43:38,S01,Hà Nội,Mỹ phẩm,Serum dưỡng da,1,894000,THE,C04128
T0061012,2025-02-20 02:45:19,S07,TP HCM,Điện tử,Tai nghe không dây,1,873000,VI_DIEN_TU,C12189
T0061013,2025-02-20 02:46:50,S02,Hà Nội,Điện tử,Ổ cứng SSD 512GB,2,1308000,THE,C16504
T0061014,2025-02-20 02:47:27,S01,Hà Nội,Mỹ phẩm,Nước hoa mini,2,743000,THE,C00377
T0061015,2025-02-20 02:47:32,S07,TP HCM,Điện tử,Ổ cứng SSD 512GB,1,1285000,THE,C21627
T0061016,2025-02-20 02:49:40,S02,Hà Nội,Gia dụng,Máy xay sinh tố,1,710000,THE,C21353
T0061017,2025-02-20 02:51:37,S04,Đà Nẵng,Thời trang,Áo khoác gió,2,891000,VI_DIEN_TU,C20065
T0061018,2025-02-20 02:51:47,S07,TP HCM,Thời trang,Túi xách,1,1559000,THE,C10814
T0061019,2025-02-20 02:54:04,S10,Bình Dương,Mỹ phẩm,Son môi,1,311000,THE,C02778
T0061020,2025-02-20 02:56:04,S06,TP HCM,Điện tử,Ổ cứng SSD 512GB,1,1336000,THE,C24919
T0061021,2025-02-20 02:56:15,S06,TP HCM,Thực phẩm,Dầu ăn 1L,2,66000,VI_DIEN_TU,C10855
T0061022,2025-02-20 02:57:12,S06,TP HCM,Mỹ phẩm,Serum dưỡng da,2,880000,CHUYEN_KHOAN,C24164
T0061023,2025-02-20 02:58:25,S01,Hà Nội,Thực phẩm,Mì gói thùng,1,126000,TIEN_MAT,C11269
T0061024,2025-02-20 02:58:44,S08,TP HCM,Sách,Sách kỹ năng,1,127000,TIEN_MAT,C09057
T0061025,2025-02-20 03:00:25,S08,TP HCM,Sách,Sách thiếu nhi,1,80000,VI_DIEN_TU,C23181
T0061026,2025-02-20 03:02:20,S01,Hà Nội,Gia dụng,Quạt điều hòa,1,2506000,THE,C04355
T0061027,2025-02-20 03:03:42,S08,TP HCM,Mỹ phẩm,Sữa rửa mặt,2,257000,VI_DIEN_TU,C17353
T0061028,2025-02-20 03:04:02,S01,Hà Nội,Thời trang,Áo khoác gió,3,878000,THE,C06789
T0061029,2025-02-20 03:04:26,S09,Cần Thơ,Thời trang,Giày thể thao,1,1348000,TIEN_MAT,C05234
T0061030,2025-02-20 03:05:56,S07,TP HCM,Sách,Từ điển,1,326000,VI_DIEN_TU,C00352
T0061031,2025-02-20 03:07:49,S08,TP HCM,Thực phẩm,Gạo ST25 5kg,5,181000,THE,C14419
T0061032,2025-02-20 03:08:35,S06,TP HCM,Điện tử,Sạc dự phòng,1,556000,TIEN_MAT,C20943
T0061033,2025-02-20 03:10:08,S09,Cần Thơ,Thực phẩm,Gạo ST25 5kg,5,182000,VI_DIEN_TU,C10474
T0061034,2025-02-20 03:10:39,S04,Đà Nẵng,Điện tử,Tai nghe không dây,1,862000,VI_DIEN_TU,C24279
T0061035,2025-02-20 03:12:02,S07,TP HCM,Thực phẩm,Gạo ST25 5kg,1,186000,TIEN_MAT,C03481
T0061036,2025-02-20 03:13:57,S05,Huế,Thực phẩm,Dầu ăn 1L,1,63000,THE,C00672
T0061037,2025-02-20 03:15:33,S05,Huế,Thời trang,Áo khoác gió,1,861000,VI_DIEN_TU,C14466
T0061038,2025-02-20 03:16:51,S01,Hà Nội,Thực phẩm,Gạo ST25 5kg,1,193000,VI_DIEN_TU,C21112
T0061039,2025-02-20 03:17:32,S01,Hà Nội,Thực phẩm,Dầu ăn 1L,4,59000,THE,C06900
T0061040,2025-02-20 03:19:10,S08,TP HCM,Thực phẩm,Gạo ST25 5kg,1,185000,THE,C13945
T0061041,2025-02-20 03:21:22,S03,Hải Phòng,Gia dụng,Bộ dao nhà bếp,1,453000,THE,C09723
T0061042,2025-02-20 03:22:18,S02,Hà Nội,Thời trang,Áo sơ mi,2,410000,TIEN_MAT,C02461
T0061043,2025-02-20 03:22:25,S05,Huế,Điện tử,Ổ cứng SSD 512GB,1,1282000,THE,C18277
T0061044,2025-02-20 03:24:29,S05,Huế,Sách,Từ điển,1,301000,CHUYEN_KHOAN,C19398
T0061045,2025-02-20 03:25:20,S02,Hà Nội,Điện tử,Tai nghe không dây,3,915000,VI_DIEN_TU,C00474
T0061046,2025-02-20 03:25:48,S02,Hà Nội,Thực phẩm,Mì gói thùng,1,119000,TIEN_MAT,C20660
T0061047,2025-02-20 03:26:38,S07,TP HCM,Điện tử,Sạc dự phòng,2,525000,THE,C07099
T0061048,2025-02-20 03:28:55,S04,Đà Nẵng,Mỹ phẩm,Sữa rửa mặt,1,264000,THE,C24805
T0061049,2025-02-20 03:29:06,S01,Hà Nội,Thực phẩm,Dầu ăn 1L,4,57000,TIEN_MAT,C15741
T0061050,2025-02-20 03:29:13,S07,TP HCM,Thực phẩm,Sữa tươi thùng,1,346000,THE,C18266
T0061051,2025-02-20 03:29:59,S02,Hà Nội,Thời trang,Giày thể thao,1,1308000,THE,C01310
T0061052,2025-02-20 03:30:57,S08,TP HCM,Thực phẩm,Dầu ăn 1L,1,59000,THE,C11418
T0061053,2025-02-20 03:32:08,S05,Huế,Sách,Truyện tranh,2,47000,VI_DIEN_TU,C24775
T0061054,2025-02-20 03:33:26,S04,Đà Nẵng,Thực phẩm,Sữa tươi thùng,1,353000,TIEN_MAT,C10150
T0061055,2025-02-20 03:34:22,S06,TP HCM,Thực phẩm,Cà phê rang xay,1,159000,THE,C06410
T0061056,2025-02-20 03:34:48,S07,TP HCM,Sách,Sách kỹ năng,5,133000,VI_DIEN_TU,C04885
T0061057,2025-02-20 03:37:01,S04,Đà Nẵng,Thực phẩm,Mì gói thùng,1,121000,VI_DIEN_TU,C02130
T0061058,2025-02-20 03:38:22,S08,TP HCM,Thực phẩm,Sữa tươi thùng,2,360000,VI_DIEN_TU,C03422
T0061059,2025-02-20 03:40:42,S02,Hà Nội,Gia dụng,Máy xay sinh tố,1,814000,TIEN_MAT,C24471
T0061060,2025-02-20 03:41:19,S07,TP HCM,Gia dụng,Máy xay sinh tố,1,736000,VI_DIEN_TU,C18074
T0061061,2025-02-20 03:43:11,S06,TP HCM,Gia dụng,Máy xay sinh tố,1,749000,TIEN_MAT,C02272
T0061062,2025-02-20 03:43:55,S04,Đà Nẵng,Thực phẩm,Mì gói thùng,1,120000,VI_DIEN_TU,C17360
T0061063,2025-02-20 03:44:42,S02,Hà Nội,Thời trang,Giày thể thao,1,1258000,TIEN_MAT,C24207
T0061064,2025-02-20 03:45:30,S01,Hà Nội,Sách,Giáo trình đại học,1,193000,CHUYEN_KHOAN,C12237
T0061065,2025-02-20 03:47:37,S08,TP HCM,Thời trang,Áo khoác gió,1,819000,THE,C15825
T0061066,2025-02-20 03:48:27,S02,Hà Nội,Điện tử,Tai nghe không dây,1,853000,CHUYEN_KHOAN,C22016
T0061067,2025-02-20 03:48:42,S07,TP HCM,Sách,Sách kỹ năng,2,133000,TIEN_MAT,C08017
T0061068,2025-02-20 03:50:00,S01,Hà Nội,Điện tử,Tai nghe không dây,1,851000,THE,C04080
T0061069,2025-02-20 03:50:38,S06,TP HCM,Mỹ phẩm,Son môi,1,306000,CHUYEN_KHOAN,C02027
T0061070,2025-02-20 03:50:39,S07,TP HCM,Điện tử,Bàn phím cơ,2,1563000,TIEN_MAT,C20594
T0061071,2025-02-20 03:52:02,S10,Bình Dương,Gia dụng,Bộ dao nhà bếp,1,469000,VI_DIEN_TU,C13921
T0061072,2025-02-20 03:54:16,S07,TP HCM,Sách,Truyện tranh,1,43000,CHUYEN_KHOAN,C19070
T0061073,2025-02-20 03:54:52,S05,Huế,Điện tử,Chuột quang,1,306000,TIEN_MAT,C19503
T0061074,2025-02-20 03:57:05,S07,TP HCM,Mỹ phẩm,Sữa rửa mặt,1,254000,THE,C14204
T0061075,2025-02-20 03:58:56,S09,Cần Thơ,Điện tử,Bàn phím cơ,5,1345000,VI_DIEN_TU,C21915
T0061076,2025-02-20 04:00:07,S08,TP HCM,Thực phẩm,Cà phê rang xay,1,166000,VI_DIEN_TU,C12795
T0061077,2025-02-20 04:01:47,S05,Huế,Thời trang,Áo khoác gió,3,896000,THE,C10112
T0061078,2025-02-20 04:03:06,S06,TP HCM,Gia dụng,Máy xay sinh tố,1,777000,THE,C18561
T0061079,2025-02-20 04:03:14,S01,Hà Nội,Sách,Sách kỹ năng,1,122000,THE,C08619
T0061080,2025-02-20 04:04:02,S08,TP HCM,Mỹ phẩm,Kem chống nắng,2,384000,VI_DIEN_TU,C16184
T0061081,2025-02-20 04:06:11,S03,Hải Phòng,Mỹ phẩm,Son môi,1,322000,CHUYEN_KHOAN,C03216
T0061082,2025-02-20 04:08:07,S07,TP HCM,Thực phẩm,Dầu ăn 1L,1,65000,THE,C16593
T0061083,2025-02-20 04:09:59,S05,Huế,Điện tử,Tai nghe không dây,1,872000,THE,C22140
T0061084,2025-02-20 04:11:33,S06,TP HCM,Sách,Sách kỹ năng,3,136000,TIEN_MAT,C15701
T0061085,2025-02-20 04:13:29,S02,Hà Nội,Điện tử,Bàn phím cơ,1,1467000,CHUYEN_KHOAN,C11078
T0061086,2025-02-20 04:15:04,S03,Hải Phòng,Thực phẩm,Cà phê rang xay,1,143000,TIEN_MAT,C24638
T0061087,2025-02-20 04:15:25,S08,TP HCM,Gia dụng,Nồi cơm điện,1,1106000,THE,C03086
T0061088,2025-02-20 04:17:28,S08,TP HCM,Gia dụng,Máy xay sinh tố,1,780000,TIEN_MAT,C14777
T0061089,2025-02-20 04:17:53,S01,Hà Nội,Thực phẩm,Sữa tươi thùng,1,318000,CHUYEN_KHOAN,C16211
T0061090,2025-02-20 04:18:32,S02,Hà Nội,Điện tử,Chuột quang,1,328000,THE,C10115
T0061091,2025-02-20 04:20:23,S09,Cần Thơ,Mỹ phẩm,Son môi,4,300000,THE,C22734
T0061092,2025-02-20 04:20:42,S03,Hải Phòng,Thời trang,Áo sơ mi,3,414000,TIEN_MAT,C21639
T0061093,2025-02-20 04:22:07,S06,TP HCM,Điện tử,Tai nghe không dây,1,929000,VI_DIEN_TU,C09211
T0061094,2025-02-20 04:23:00,S08,TP HCM,Mỹ phẩm,Sữa rửa mặt,2,251000,THE,C16345
T0061095,2025-02-20 04:24:49,S02,Hà Nội,Mỹ phẩm,Kem chống nắng,1,405000,THE,C14151
T0061096,2025-02-20 04:26:57,S10,Bình Dương,Thực phẩm,Gạo ST25 5kg,2,182000,TIEN_MAT,C09357
T0061097,2025-02-20 04:29:05,S01,Hà Nội,Sách,Giáo trình đại học,1,216000,VI_DIEN_TU,C07597
T0061098,2025-02-20 04:30:37,S04,Đà Nẵng,Thời trang,Quần jeans,5,627000,VI_DIEN_TU,C21670
T0061099,2025-02-20 04:31:33,S04,Đà Nẵng,Gia dụng,Bộ dao nhà bếp,2,435000,VI_DIEN_TU,C23408
T0061100,2025-02-20 04:32:32,S08,TP HCM,Mỹ phẩm,Sữa rửa mặt,2,256000,VI_DIEN_TU,C00258
T0061101,2025-02-20 04:34:36,S06,TP HCM,Gia dụng,Máy xay sinh tố,1,790000,THE,C02013
T0061102,2025-02-20 04:35:20,S07,TP HCM,Điện tử,Bàn phím cơ,2,1345000,TIEN_MAT,C18229
T0061103,2025-02-20 04:35:46,S03,Hải Phòng,Điện tử,Sạc dự phòng,1,541000,VI_DIEN_TU,C11189
T0061104,2025-02-20 04:36:32,S08,TP HCM,Gia dụng,Bộ dao nhà bếp,2,450000,THE,C20590
T0061105,2025-02-20 04:36:41,S01,Hà Nội,Thời trang,Áo khoác gió,2,925000,TIEN_MAT,C19313
T0061106,2025-02-20 04:36:51,S04,Đà Nẵng,Thời trang,Quần jeans,2,646000,VI_DIEN_TU,C12845
T0061107,2025-02-20 04:37:52,S02,Hà Nội,Gia dụng,Ấm siêu tốc,1,402000,THE,C02037
T0061108,2025-02-20 04:39:22,S02,Hà Nội,Điện tử,Chuột quang,3,316000,TIEN_MAT,C17062
T0061109,2025-02-20 04:39:31,S10,Bình Dương,Gia dụng,Quạt điều hòa,1,2413000,VI_DIEN_TU,C15578
T0061110,2025-02-20 04:40:14,S06,TP HCM,Mỹ phẩm,Son môi,3,295000,THE,C22424
T0061111,2025-02-20 04:41:47,S09,Cần Thơ,Thực phẩm,Gạo ST25 5kg,1,187000,TIEN_MAT,C18146
T0061112,2025-02-20 04:43:41,S01,Hà Nội,Thực phẩm,Gạo ST25 5kg,4,190000,THE,C23260
T0061113,2025-02-20 04:44:09,S05,Huế,Sách,Sách thiếu nhi,3,79000,TIEN_MAT,C16885
T0061114,2025-02-20 04:44:32,S10,Bình Dương,Thời trang,Giày thể thao,4,1155000,TIEN_MAT,C10119
T0061115,2025-02-20 04:46:35,S01,Hà Nội,Thời trang,Giày thể thao,1,1277000,VI_DIEN_TU,C17207
T0061116,2025-02-20 04:47:56,S08,TP HCM,Thời trang,Áo khoác gió,2,856000,THE,C20103
T0061117,2025-02-20 04:49:21,S08,TP HCM,Điện tử,Tai nghe không dây,2,931000,TIEN_MAT,C10848
T0061118,2025-02-20 04:50:45,S10,Bình Dương,Thực phẩm,Gạo ST25 5kg,2,189000,VI_DIEN_TU,C08467
T0061119,2025-02-20 04:51:51,S07,TP HCM,Điện tử,Tai nghe không dây,2,849000,TIEN_MAT,C01296
T0061120,2025-02-20 04:53:48,S07,TP HCM,Điện tử,Chuột quang,1,318000,VI_DIEN_TU,C08122
T0061121,2025-02-20 04:55:42,S09,Cần Thơ,Gia dụng,Máy xay sinh tố,3,767000,THE,C03751
T0061122,2025-02-20 04:56:09,S06,TP HCM,Mỹ phẩm,Nước hoa mini,2,741000,VI_DIEN_TU,C20778
T0061123,2025-02-20 04:58:13,S09,Cần Thơ,Gia dụng,Quạt điều hòa,1,2316000,THE,C04630
T0061124,2025-02-20 04:59:36,S06,TP HCM,Thực phẩm,Cà phê rang xay,3,154000,TIEN_MAT,C03198
T0061125,2025-02-20 05:00:34,S03,Hải Phòng,Thời trang,Giày thể thao,2,1308000,CHUYEN_KHOAN,C13089
T0061126,2025-02-20 05:02:28,S07,TP HCM,Mỹ phẩm,Son môi,2,294000,TIEN_MAT,C20354
T0061127,2025-02-20 05:04:16,S10,Bình Dương,Thời trang,Quần jeans,2,680000,THE,C11765
T0061128,2025-02-20 05:04:45,S01,Hà Nội,Thực phẩm,Mì gói thùng,1,122000,VI_DIEN_TU,C00839
T0061129,2025-02-20 05:06:48,S05,Huế,Thực phẩm,Dầu ăn 1L,3,65000,CHUYEN_KHOAN,C00174
T0061130,2025-02-20 05:08:00,S04,Đà Nẵng,Gia dụng,Máy xay sinh tố,1,767000,TIEN_MAT,C00946
T0061131,2025-02-20 05:08:20,S09,Cần Thơ,Thời trang,Áo sơ mi,2,406000,THE,C10526
T0061132,2025-02-20 05:08:47,S02,Hà Nội,Thực phẩm,Cà phê rang xay,5,157000,THE,C01182
T0061133,2025-02-20 05:10:14,S03,Hải Phòng,Điện tử,Ổ cứng SSD 512GB,1,1322000,VI_DIEN_TU,C17725
T0061134,2025-02-20 05:11:41,S01,Hà Nội,Thực phẩm,Sữa tươi thùng,4,341000,TIEN_MAT,C17465
T0061135,2025-02-20 05:13:58,S07,TP HCM,Mỹ phẩm,Sữa rửa mặt,3,245000,TIEN_MAT,C02579
T0061136,2025-02-20 05:14:59,S04,Đà Nẵng,Mỹ phẩm,Kem chống nắng,1,414000,THE,C17198
T0061137,2025-02-20 05:16:47,S02,Hà Nội,Điện tử,Tai nghe không dây,5,921000,TIEN_MAT,C13673
T0061138,2025-02-20 05:18:23,S03,Hải Phòng,Điện tử,Chuột quang,1,317000,TIEN_MAT,C09901
T0061139,2025-02-20 05:20:13,S09,Cần Thơ,Thực phẩm,Dầu ăn 1L,1,66000,VI_DIEN_TU,C08029
T0061140,2025-02-20 05:21:47,S03,Hải Phòng,Thực phẩm,Gạo ST25 5kg,2,175000,TIEN_MAT,C22944
T0061141,2025-02-20 05:22:51,S08,TP HCM,Thực phẩm,Sữa tươi thùng,2,330000,THE,C18149
T0061142,2025-02-20 05:23:15,S02,Hà Nội,Thời trang,Quần jeans,3,728000,VI_DIEN_TU,C23147
T0061143,2025-02-20 05:25:11,S09,Cần Thơ,Thực phẩm,Sữa tươi thùng,3,327000,VI_DIEN_TU,C19015
T0061144,2025-02-20 05:25:39,S06,TP HCM,Sách,Sách kỹ năng,1,134000,VI_DIEN_TU,C02227
T0061145,2025-02-20 05:27:03,S08,TP HCM,Sách,Sách kỹ năng,4,132000,VI_DIEN_TU,C05391
T0061146,2025-02-20 05:27:55,S08,TP HCM,Sách,Giáo trình đại học,1,218000,TIEN_MAT,C15124
T0061147,2025-02-20 05:28:34,S03,Hải Phòng,Điện tử,Chuột quang,1,331000,VI_DIEN_TU,C00850
T0061148,2025-02-20 05:30:44,S02,Hà Nội,Điện tử,Chuột quang,2,336000,TIEN_MAT,C04262
T0061149,2025-02-20 05:32:16,S03,Hải Phòng,Gia dụng,Nồi cơm điện,1,1257000,THE,C13820
T0061150,2025-02-20 05:34:10,S09,Cần Thơ,Mỹ phẩm,Serum dưỡng da,1,810000,TIEN_MAT,C01395
T0061151,2025-02-20 05:35:25,S04,Đà Nẵng,Thực phẩm,Mì gói thùng,2,136000,VI_DIEN_TU,C01561
T0061152,2025-02-20 05:37:43,S03,Hải Phòng,Sách,Từ điển,3,330000,THE,C09127
T0061153,2025-02-20 05:39:25,S06,TP HCM,Điện tử,Chuột quang,2,314000,THE,C15517
T0061154,2025-02-20 05:41:33,S03,Hải Phòng,Thời trang,Áo sơ mi,2,397000,THE,C04197
T0061155,2025-02-20 05:42:17,S08,TP HCM,Thời trang,Áo khoác gió,2,919000,TIEN_MAT,C23642
T0061156,2025-02-20 05:44:05,S05,Huế,Điện tử,Chuột quang,2,336000,TIEN_MAT,C09160
T0061157,2025-02-20 05:46:22,S07,TP HCM,Điện tử,Tai nghe không dây,2,922000,CHUYEN_KHOAN,C05332
T0061158,2025-02-20 05:48:28,S07,TP HCM,Thời trang,Túi xách,2,1639000,THE,C21103
T0061159,2025-02-20 05:50:00,S06,TP HCM,Thời trang,Giày thể thao,1,1307000,VI_DIEN_TU,C09462
