date,category,branch,channel,so_don,so_khach,doanh_thu,chi_phi
2025-02-14,Thực phẩm,Hà Nội,Online,4,4,1073000.0,764441.0
2025-02-14,Thực phẩm,Hải Phòng,Cửa hàng,1,1,477000.0,375259.0
2025-02-14,Thực phẩm,Hải Phòng,Online,5,5,1174200.0,851895.0
2025-02-14,Thực phẩm,TP HCM,Cửa hàng,6,6,3317972.0,2412846.0
2025-02-14,Thực phẩm,TP HCM,Online,7,7,2023000.0,1466104.0
2025-02-14,Thực phẩm,Đà Nẵng,Cửa hàng,2,2,321700.0,228718.0
2025-02-14,Điện tử,Cần Thơ,Cửa hàng,3,3,3135200.0,2367513.0
2025-02-14,Điện tử,Cần Thơ,Online,3,3,9357000.0,7103742.0
2025-02-14,Điện tử,Hà Nội,Cửa hàng,5,5,5409800.0,4156701.0
2025-02-14,Điện tử,Hà Nội,Online,4,4,7819450.0,5892784.0
2025-02-14,Điện tử,Hải Phòng,Cửa hàng,2,2,3782400.0,2600535.0
2025-02-14,Điện tử,Hải Phòng,Online,5,5,7849200.0,5744705.0
2025-02-14,Điện tử,TP HCM,Cửa hàng,7,7,14986250.0,10315951.0
2025-02-14,Điện tử,TP HCM,Online,5,5,9361150.0,6779897.0
2025-02-14,Điện tử,Đà Nẵng,Cửa hàng,1,1,4480200.0,2943959.0
2025-02-14,Điện tử,Đà Nẵng,Online,3,3,9798000.0,6708265.0
2025-02-15,Gia dụng,Cần Thơ,Cửa hàng,2,2,2345000.0,1485311.0
2025-02-15,Gia dụng,Cần Thơ,Online,3,3,5964000.0,3928239.0
2025-02-15,Gia dụng,Hà Nội,Cửa hàng,6,6,6495400.0,4759031.0
2025-02-15,Gia dụng,Hà Nội,Online,2,2,4171500.0,2738368.0
2025-02-15,Gia dụng,Hải Phòng,Cửa hàng,4,4,8632950.0,5661644.0
2025-02-15,Gia dụng,Hải Phòng,Online,2,2,4059900.0,2922072.0
2025-02-15,Gia dụng,TP HCM,Cửa hàng,4,4,18662045.0,13086644.0
2025-02-15,Gia dụng,TP HCM,Online,5,5,6294150.0,4407447.0
2025-02-15,Gia dụng,Đà Nẵng,Cửa hàng,3,3,3038600.0,2187856.0
2025-02-15,Gia dụng,Đà Nẵng,Online,3,3,3334000.0,2445566.0
2025-02-15,Mỹ phẩm,Cần Thơ,Cửa hàng,5,5,5127000.0,3863918.0
2025-02-15,Mỹ phẩm,Cần Thơ,Online,2,2,1062000.0,701720.0
2025-02-15,Mỹ phẩm,Hà Nội,Cửa hàng,4,4,2250650.0,1666031.0
2025-02-15,Mỹ phẩm,Hà Nội,Online,2,2,3466000.0,2664339.0
2025-02-15,Mỹ phẩm,Hải Phòng,Cửa hàng,3,3,1779200.0,1174945.0
2025-02-15,Mỹ phẩm,Hải Phòng,Online,1,1,1092000.0,882478.0
2025-02-15,Mỹ phẩm,TP HCM,Cửa hàng,2,2,1488550.0,915200.0
2025-02-15,Mỹ phẩm,TP HCM,Online,6,6,4702000.0,3411962.0
2025-02-15,Mỹ phẩm,Đà Nẵng,Cửa hàng,1,1,1461000.0,900230.0
2025-02-15,Mỹ phẩm,Đà Nẵng,Online,2,2,953000.0,649195.0
2025-02-15,Sách,Cần Thơ,Cửa hàng,1,1,143450.0,86350.0
2025-02-15,Sách,Cần Thơ,Online,4,4,983950.0,707632.0
2025-02-15,Sách,Hà Nội,Cửa hàng,1,1,171000.0,139526.0
2025-02-15,Sách,Hà Nội,Online,2,2,474100.0,358792.0
2025-02-15,Sách,Hải Phòng,Cửa hàng,1,1,133000.0,112236.0
2025-02-15,Sách,TP HCM,Cửa hàng,4,4,738700.0,558738.0
2025-02-15,Sách,TP HCM,Online,7,7,2472000.0,1816680.0
2025-02-15,Sách,Đà Nẵng,Cửa hàng,1,1,141000.0,102141.0
2025-02-15,Sách,Đà Nẵng,Online,1,1,302400.0,212935.0
2025-02-15,Thời trang,Cần Thơ,Cửa hàng,2,2,2314900.0,1801820.0
2025-02-15,Thời trang,Cần Thơ,Online,1,1,2770200.0,2310749.0
2025-02-15,Thời trang,Hà Nội,Cửa hàng,2,2,1859850.0,1545819.0
2025-02-15,Thời trang,Hà Nội,Online,5,5,4869100.0,3560232.0
2025-02-15,Thời trang,Hải Phòng,Cửa hàng,1,1,678000.0,436764.0
2025-02-15,Thời trang,TP HCM,Cửa hàng,3,3,2845650.0,2240605.0
2025-02-15,Thời trang,TP HCM,Online,5,5,3613150.0,2607551.0
2025-02-15,Thời trang,Đà Nẵng,Cửa hàng,1,1,1940850.0,1403299.0
2025-02-15,Thời trang,Đà Nẵng,Online,1,1,1518000.0,1119812.0
2025-02-15,Thực phẩm,Cần Thơ,Cửa hàng,4,4,1012900.0,768990.0
2025-02-15,Thực phẩm,Cần Thơ,Online,7,7,1723000.0,1264192.0
2025-02-15,Thực phẩm,Hà Nội,Cửa hàng,4,4,1294100.0,953357.0
2025-02-15,Thực phẩm,Hà Nội,Online,7,7,1214500.0,945118.0
2025-02-15,Thực phẩm,Hải Phòng,Online,3,3,876200.0,617068.0
2025-02-15,Thực phẩm,TP HCM,Cửa hàng,8,8,3019250.0,2249814.0
2025-02-15,Thực phẩm,TP HCM,Online,6,6,1386850.0,960586.0
2025-02-15,Thực phẩm,Đà Nẵng,Cửa hàng,3,3,1619850.0,1192518.0
2025-02-15,Thực phẩm,Đà Nẵng,Online,3,3,1336000.0,1089831.0
2025-02-15,Điện tử,Cần Thơ,Cửa hàng,2,2,3140600.0,2069824.0
2025-02-15,Điện tử,Cần Thơ,Online,1,1,1940400.0,1360372.0
2025-02-15,Điện tử,Hà Nội,Cửa hàng,4,4,9562900.0,6665982.0
2025-02-15,Điện tử,Hà Nội,Online,4,4,10816000.0,7899943.0
2025-02-15,Điện tử,Hải Phòng,Online,3,3,4133400.0,2970434.0
2025-02-15,Điện tử,TP HCM,Cửa hàng,3,3,4982800.0,3521559.0
2025-02-15,Điện tử,TP HCM,Online,8,8,14878900.0,10831298.0
2025-02-15,Điện tử,Đà Nẵng,Cửa hàng,3,3,6843550.0,5494490.0
2025-02-15,Điện tử,Đà Nẵng,Online,1,1,5340000.0,3853190.0
2025-02-16,Gia dụng,Cần Thơ,Cửa hàng,1,1,2235000.0,1673601.0
2025-02-16,Gia dụng,Hà Nội,Cửa hàng,7,7,6426100.0,4570252.0
2025-02-16,Gia dụng,Hà Nội,Online,2,2,1523650.0,1166384.0
2025-02-16,Gia dụng,Hải Phòng,Cửa hàng,2,2,3625200.0,2654545.0
2025-02-16,Gia dụng,Hải Phòng,Online,2,2,2577000.0,2029015.0
2025-02-16,Gia dụng,TP HCM,Cửa hàng,2,2,1736500.0,1294130.0
2025-02-16,Gia dụng,TP HCM,Online,5,5,5029750.0,3724810.0
2025-02-16,Gia dụng,Đà Nẵng,Cửa hàng,1,1,761900.0,480200.0
2025-02-16,Gia dụng,Đà Nẵng,Online,3,3,5066000.0,3407889.0
2025-02-16,Mỹ phẩm,Cần Thơ,Cửa hàng,1,1,549000.0,459444.0
2025-02-16,Mỹ phẩm,Cần Thơ,Online,1,1,440000.0,290149.0
2025-02-16,Mỹ phẩm,Hà Nội,Cửa hàng,5,5,5465750.0,3993354.0
2025-02-16,Mỹ phẩm,Hà Nội,Online,1,1,1104150.0,777808.0
2025-02-16,Mỹ phẩm,Hải Phòng,Cửa hàng,3,3,3334500.0,2473769.0
2025-02-16,Mỹ phẩm,Hải Phòng,Online,1,1,529000.0,382068.0
2025-02-16,Mỹ phẩm,TP HCM,Cửa hàng,4,4,4811750.0,3625868.0
2025-02-16,Mỹ phẩm,TP HCM,Online,2,2,1862150.0,1388965.0
2025-02-16,Mỹ phẩm,Đà Nẵng,Cửa hàng,1,1,1004000.0,832900.0
2025-02-16,Mỹ phẩm,Đà Nẵng,Online,1,1,414000.0,340346.0
2025-02-16,Sách,Cần Thơ,Cửa hàng,1,1,146300.0,115713.0
2025-02-16,Sách,Hà Nội,Cửa hàng,3,3,700900.0,475623.0
2025-02-16,Sách,Hà Nội,Online,5,5,822000.0,601001.0
2025-02-16,Sách,Hải Phòng,Online,1,1,169000.0,136884.0
2025-02-16,Sách,TP HCM,Cửa hàng,1,1,146300.0,89441.0
2025-02-16,Sách,TP HCM,Online,4,4,1051000.0,714036.0
2025-02-16,Sách,Đà Nẵng,Cửa hàng,1,1,309600.0,205915.0
2025-02-16,Sách,Đà Nẵng,Online,2,2,437000.0,292313.0
2025-02-16,Thời trang,Cần Thơ,Cửa hàng,2,2,1522600.0,1102348.0
2025-02-16,Thời trang,Cần Thơ,Online,3,3,7028900.0,4580903.0
2025-02-16,Thời trang,Hà Nội,Cửa hàng,3,3,4994500.0,3911468.0
2025-02-16,Thời trang,Hà Nội,Online,5,5,6549250.0,4809133.0
2025-02-16,Thời trang,Hải Phòng,Cửa hàng,2,2,2406600.0,1914481.0
2025-02-16,Thời trang,TP HCM,Cửa hàng,2,2,2021900.0,1635326.0
2025-02-16,Thời trang,TP HCM,Online,5,5,4913000.0,3658349.0
2025-02-16,Thời trang,Đà Nẵng,Cửa hàng,1,1,668000.0,558270.0
2025-02-16,Thời trang,Đà Nẵng,Online,2,2,3143000.0,2170449.0
2025-02-16,Thực phẩm,Cần Thơ,Cửa hàng,6,6,2031850.0,1459916.0
2025-02-16,Thực phẩm,Cần Thơ,Online,6,6,1274600.0,890575.0
2025-02-16,Thực phẩm,Hà Nội,Cửa hàng,7,7,2222900.0,1505987.0
2025-02-16,Thực phẩm,Hà Nội,Online,9,9,3575950.0,2657170.0
2025-02-16,Thực phẩm,Hải Phòng,Cửa hàng,6,6,1959950.0,1424013.0
2025-02-16,Thực phẩm,Hải Phòng,Online,4,4,1072700.0,792851.0
2025-02-16,Thực phẩm,TP HCM,Cửa hàng,10,10,2711700.0,1977519.0
2025-02-16,Thực phẩm,TP HCM,Online,10,10,3799900.0,2821273.0
2025-02-16,Thực phẩm,Đà Nẵng,Cửa hàng,3,3,516150.0,373120.0
2025-02-16,Thực phẩm,Đà Nẵng,Online,2,2,1119750.0,743301.0
2025-02-16,Điện tử,Cần Thơ,Cửa hàng,5,5,8792900.0,6574198.0
2025-02-16,Điện tử,Cần Thơ,Online,1,1,1165000.0,863210.0
2025-02-16,Điện tử,Hà Nội,Cửa hàng,5,5,6216700.0,4380922.0
2025-02-16,Điện tử,Hà Nội,Online,6,6,13246000.0,9396065.0
2025-02-16,Điện tử,Hải Phòng,Cửa hàng,1,1,2526000.0,1806303.0
2025-02-16,Điện tử,Hải Phòng,Online,2,2,3336800.0,2663433.0
2025-02-16,Điện tử,TP HCM,Cửa hàng,7,7,15520600.0,10077631.0
2025-02-16,Điện tử,TP HCM,Online,5,5,10868250.0,7475645.0
2025-02-16,Điện tử,Đà Nẵng,Cửa hàng,2,2,2972550.0,2068494.0
2025-02-16,Điện tử,Đà Nẵng,Online,1,1,1626900.0,1186833.0
2025-02-17,Gia dụng,Cần Thơ,Cửa hàng,2,2,4860400.0,3567279.0
2025-02-17,Gia dụng,Cần Thơ,Online,1,1,1706200.0,1242232.0
2025-02-17,Gia dụng,Hà Nội,Cửa hàng,2,2,3051000.0,2184961.0
2025-02-17,Gia dụng,Hà Nội,Online,3,3,3275600.0,2590414.0
2025-02-17,Gia dụng,Hải Phòng,Cửa hàng,3,3,2098050.0,1528931.0
2025-02-17,Gia dụng,TP HCM,Cửa hàng,5,5,5372200.0,3508463.0
2025-02-17,Gia dụng,TP HCM,Online,7,7,10259100.0,7502201.0
2025-02-17,Gia dụng,Đà Nẵng,Cửa hàng,1,1,743400.0,526502.0
2025-02-17,Gia dụng,Đà Nẵng,Online,1,1,2583000.0,1737343.0
2025-02-17,Mỹ phẩm,Cần Thơ,Online,3,3,1874000.0,1307232.0
2025-02-17,Mỹ phẩm,Hà Nội,Cửa hàng,3,3,2606500.0,1666352.0
2025-02-17,Mỹ phẩm,Hà Nội,Online,1,1,448400.0,372225.0
2025-02-17,Mỹ phẩm,Hải Phòng,Cửa hàng,1,1,803700.0,621600.0
2025-02-17,Mỹ phẩm,Hải Phòng,Online,1,1,486400.0,312048.0
2025-02-17,Mỹ phẩm,TP HCM,Cửa hàng,4,4,4338750.0,3237602.0
2025-02-17,Mỹ phẩm,TP HCM,Online,1,1,408500.0,298995.0
2025-02-17,Mỹ phẩm,Đà Nẵng,Online,1,1,1260000.0,910030.0
2025-02-17,Sách,Cần Thơ,Cửa hàng,1,1,163000.0,104581.0
2025-02-17,Sách,Cần Thơ,Online,1,1,495000.0,358579.0
2025-02-17,Sách,Hà Nội,Cửa hàng,4,4,1899700.0,1360659.0
2025-02-17,Sách,Hà Nội,Online,4,4,772150.0,575526.0
2025-02-17,Sách,Hải Phòng,Cửa hàng,1,1,129200.0,80861.0
2025-02-17,Sách,Hải Phòng,Online,2,2,529550.0,397564.0
2025-02-17,Sách,TP HCM,Cửa hàng,4,4,973250.0,727444.0
2025-02-17,Sách,TP HCM,Online,2,2,682000.0,527165.0
2025-02-17,Sách,Đà Nẵng,Cửa hàng,2,2,978300.0,648828.0
2025-02-17,Sách,Đà Nẵng,Online,2,2,669600.0,471642.0
2025-02-17,Thời trang,Cần Thơ,Cửa hàng,4,4,6444000.0,4872017.0
2025-02-17,Thời trang,Cần Thơ,Online,3,3,6433900.0,4647647.0
2025-02-17,Thời trang,Hà Nội,Cửa hàng,4,4,7406950.0,5344246.0
2025-02-17,Thời trang,Hà Nội,Online,6,6,8326200.0,6116230.0
2025-02-17,Thời trang,Hải Phòng,Cửa hàng,4,4,4049700.0,2803951.0
2025-02-17,Thời trang,TP HCM,Cửa hàng,7,7,8171550.0,6194843.0
2025-02-17,Thời trang,TP HCM,Online,1,1,761400.0,618377.0
2025-02-17,Thời trang,Đà Nẵng,Cửa hàng,1,1,3040000.0,2163300.0
2025-02-17,Thời trang,Đà Nẵng,Online,2,2,3694300.0,2671102.0
2025-02-17,Thực phẩm,Cần Thơ,Cửa hàng,2,2,635000.0,499444.0
2025-02-17,Thực phẩm,Cần Thơ,Online,2,2,508000.0,367191.0
2025-02-17,Thực phẩm,Hà Nội,Cửa hàng,6,6,2147650.0,1575734.0
2025-02-17,Thực phẩm,Hà Nội,Online,6,6,1873000.0,1256462.0
2025-02-17,Thực phẩm,Hải Phòng,Cửa hàng,6,6,2032700.0,1426669.0
2025-02-17,Thực phẩm,Hải Phòng,Online,3,3,632550.0,476630.0
2025-02-17,Thực phẩm,TP HCM,Cửa hàng,10,10,2952700.0,2119563.0
2025-02-17,Thực phẩm,TP HCM,Online,8,8,2591250.0,1903375.0
2025-02-17,Thực phẩm,Đà Nẵng,Cửa hàng,4,4,1218450.0,793940.0
2025-02-17,Thực phẩm,Đà Nẵng,Online,5,5,2461300.0,1835613.0
2025-02-17,Điện tử,Cần Thơ,Cửa hàng,1,1,3066600.0,2347010.0
2025-02-17,Điện tử,Cần Thơ,Online,5,5,17112342.0,12639518.0
2025-02-17,Điện tử,Hà Nội,Cửa hàng,11,11,17248200.0,13323711.0
2025-02-17,Điện tử,Hà Nội,Online,2,2,5165000.0,3657609.0
2025-02-17,Điện tử,Hải Phòng,Cửa hàng,2,2,6666000.0,4615643.0
2025-02-17,Điện tử,Hải Phòng,Online,1,1,1143000.0,904188.0
2025-02-17,Điện tử,TP HCM,Cửa hàng,1,1,1170000.0,747120.0
2025-02-17,Điện tử,TP HCM,Online,4,4,10895000.0,8229119.0
2025-02-17,Điện tử,Đà Nẵng,Online,2,2,6199200.0,4608415.0
2025-02-18,Gia dụng,Cần Thơ,Cửa hàng,1,1,904000.0,706541.0
2025-02-18,Gia dụng,Hà Nội,Cửa hàng,3,3,5625050.0,4170316.0
2025-02-18,Gia dụng,Hà Nội,Online,4,4,4881650.0,3482441.0
2025-02-18,Gia dụng,Hải Phòng,Cửa hàng,1,1,2171700.0,1566200.0
2025-02-18,Gia dụng,Hải Phòng,Online,1,1,788000.0,601482.0
2025-02-18,Gia dụng,TP HCM,Cửa hàng,2,2,1402900.0,1014561.0
2025-02-18,Gia dụng,TP HCM,Online,2,2,3054250.0,2267767.0
2025-02-18,Gia dụng,Đà Nẵng,Cửa hàng,4,4,3824500.0,2844237.0
2025-02-18,Gia dụng,Đà Nẵng,Online,3,3,4683000.0,3603750.0
2025-02-18,Mỹ phẩm,Cần Thơ,Cửa hàng,2,2,2249300.0,1538057.0
2025-02-18,Mỹ phẩm,Hà Nội,Cửa hàng,3,3,2653850.0,1784822.0
2025-02-18,Mỹ phẩm,Hà Nội,Online,3,3,1289400.0,878841.0
2025-02-18,Mỹ phẩm,Hải Phòng,Cửa hàng,2,2,1013000.0,801068.0
2025-02-18,Mỹ phẩm,TP HCM,Cửa hàng,4,4,2279350.0,1644982.0
2025-02-18,Mỹ phẩm,TP HCM,Online,2,2,2084000.0,1526627.0
2025-02-18,Mỹ phẩm,Đà Nẵng,Cửa hàng,4,4,3803150.0,3032114.0
2025-02-18,Sách,Cần Thơ,Cửa hàng,3,3,1523350.0,1000923.0
2025-02-18,Sách,Hà Nội,Cửa hàng,3,3,837900.0,600851.0
2025-02-18,Sách,Hà Nội,Online,4,4,867750.0,633702.0
2025-02-18,Sách,Hải Phòng,Online,1,1,136000.0,102636.0
2025-02-18,Sách,TP HCM,Cửa hàng,8,7,1609300.0,1104881.0
2025-02-18,Sách,TP HCM,Online,3,3,1245300.0,894931.0
2025-02-18,Sách,Đà Nẵng,Cửa hàng,3,3,852900.0,642293.0
2025-02-18,Thời trang,Cần Thơ,Cửa hàng,1,1,14339144.0,10037401.0
2025-02-18,Thời trang,Cần Thơ,Online,1,1,3184000.0,2541690.0
2025-02-18,Thời trang,Hà Nội,Cửa hàng,2,2,3118100.0,2130301.0
2025-02-18,Thời trang,Hà Nội,Online,3,3,6176600.0,4761318.0
2025-02-18,Thời trang,Hải Phòng,Online,1,1,1317600.0,1070297.0
2025-02-18,Thời trang,TP HCM,Cửa hàng,3,3,3554800.0,2748640.0
2025-02-18,Thời trang,TP HCM,Online,6,6,7244750.0,5118536.0
2025-02-18,Thời trang,Đà Nẵng,Cửa hàng,1,1,1485800.0,922836.0
2025-02-18,Thời trang,Đà Nẵng,Online,5,5,6251000.0,4738804.0
2025-02-18,Thực phẩm,Cần Thơ,Cửa hàng,4,4,2043450.0,1449740.0
2025-02-18,Thực phẩm,Cần Thơ,Online,4,4,841350.0,596351.0
2025-02-18,Thực phẩm,Hà Nội,Cửa hàng,8,8,2117750.0,1645170.0
2025-02-18,Thực phẩm,Hà Nội,Online,5,5,1606600.0,1172443.0
2025-02-18,Thực phẩm,Hải Phòng,Cửa hàng,3,3,1209600.0,870215.0
2025-02-18,Thực phẩm,Hải Phòng,Online,7,7,1903700.0,1455655.0
2025-02-18,Thực phẩm,TP HCM,Cửa hàng,7,7,1344100.0,954610.0
2025-02-18,Thực phẩm,TP HCM,Online,9,9,2465500.0,1766871.0
2025-02-18,Thực phẩm,Đà Nẵng,Cửa hàng,6,6,1578500.0,1100112.0
2025-02-18,Thực phẩm,Đà Nẵng,Online,8,8,2212600.0,1691438.0
2025-02-18,Điện tử,Cần Thơ,Cửa hàng,2,2,6054000.0,4140443.0
2025-02-18,Điện tử,Cần Thơ,Online,1,1,2018000.0,1460587.0
2025-02-18,Điện tử,Hà Nội,Cửa hàng,9,9,36656145.0,26018534.0
2025-02-18,Điện tử,Hà Nội,Online,5,5,5148550.0,3848263.0
2025-02-18,Điện tử,Hải Phòng,Cửa hàng,2,2,3996000.0,3341384.0
2025-02-18,Điện tử,Hải Phòng,Online,2,2,3657000.0,2826522.0
2025-02-18,Điện tử,TP HCM,Cửa hàng,4,4,5885150.0,4273730.0
2025-02-18,Điện tử,TP HCM,Online,4,4,9133050.0,6320987.0
2025-02-18,Điện tử,Đà Nẵng,Cửa hàng,5,5,22791047.0,15749334.0
2025-02-18,Điện tử,Đà Nẵng,Online,4,4,10224000.0,8139839.0
2025-02-19,Gia dụng,Cần Thơ,Cửa hàng,1,1,828000.0,578621.0
2025-02-19,Gia dụng,Cần Thơ,Online,1,1,2883000.0,2079179.0
2025-02-19,Gia dụng,Hà Nội,Cửa hàng,4,4,7886750.0,5393478.0
2025-02-19,Gia dụng,Hà Nội,Online,5,5,7544100.0,5391937.0
2025-02-19,Gia dụng,Hải Phòng,Cửa hàng,1,1,913000.0,578991.0
2025-02-19,Gia dụng,Hải Phòng,Online,1,1,892050.0,643334.0
2025-02-19,Gia dụng,TP HCM,Cửa hàng,8,8,15028800.0,10270925.0
2025-02-19,Gia dụng,TP HCM,Online,7,7,8842300.0,6566472.0
2025-02-19,Gia dụng,Đà Nẵng,Cửa hàng,1,1,1458000.0,886753.0
2025-02-19,Gia dụng,Đà Nẵng,Online,4,4,8276800.0,6275802.0
2025-02-19,Mỹ phẩm,Cần Thơ,Cửa hàng,1,1,412000.0,287121.0
2025-02-19,Mỹ phẩm,Cần Thơ,Online,1,1,976000.0,704912.0
2025-02-19,Mỹ phẩm,Hà Nội,Cửa hàng,3,3,1289850.0,1003602.0
2025-02-19,Mỹ phẩm,Hà Nội,Online,3,3,1739650.0,1286687.0
2025-02-19,Mỹ phẩm,Hải Phòng,Online,1,1,499000.0,360401.0
2025-02-19,Mỹ phẩm,TP HCM,Cửa hàng,3,3,2416200.0,1817374.0
2025-02-19,Mỹ phẩm,TP HCM,Online,3,3,1403000.0,1032931.0
2025-02-19,Sách,Cần Thơ,Cửa hàng,3,3,1148450.0,829472.0
2025-02-19,Sách,Hà Nội,Cửa hàng,2,2,297000.0,220452.0
2025-02-19,Sách,Hà Nội,Online,4,4,1018500.0,718709.0
2025-02-19,Sách,Hải Phòng,Cửa hàng,1,1,840000.0,512942.0
2025-02-19,Sách,Hải Phòng,Online,2,2,744550.0,542627.0
2025-02-19,Sách,TP HCM,Cửa hàng,6,6,1777300.0,1204523.0
2025-02-19,Sách,TP HCM,Online,6,6,1529700.0,1131098.0
2025-02-19,Sách,Đà Nẵng,Cửa hàng,5,5,1091850.0,745012.0
2025-02-19,Thời trang,Cần Thơ,Cửa hàng,2,2,4086250.0,2741359.0
2025-02-19,Thời trang,Cần Thơ,Online,2,2,1528050.0,1167290.0
2025-02-19,Thời trang,Hà Nội,Cửa hàng,2,2,1477600.0,1001553.0
2025-02-19,Thời trang,Hà Nội,Online,3,3,6041000.0,4344206.0
2025-02-19,Thời trang,Hải Phòng,Cửa hàng,1,1,689350.0,486247.0
2025-02-19,Thời trang,TP HCM,Cửa hàng,4,4,8586000.0,6116469.0
2025-02-19,Thời trang,TP HCM,Online,6,6,11555600.0,8781620.0
2025-02-19,Thời trang,Đà Nẵng,Cửa hàng,3,3,3298000.0,2576530.0
2025-02-19,Thực phẩm,Cần Thơ,Cửa hàng,1,1,184300.0,156375.0
2025-02-19,Thực phẩm,Cần Thơ,Online,2,2,813000.0,577727.0
2025-02-19,Thực phẩm,Hà Nội,Cửa hàng,7,7,2129700.0,1588306.0
2025-02-19,Thực phẩm,Hà Nội,Online,10,10,3071300.0,2363126.0
2025-02-19,Thực phẩm,Hải Phòng,Cửa hàng,3,3,562900.0,403250.0
2025-02-19,Thực phẩm,Hải Phòng,Online,3,3,1117000.0,800168.0
2025-02-19,Thực phẩm,TP HCM,Cửa hàng,13,13,3078550.0,2361812.0
2025-02-19,Thực phẩm,TP HCM,Online,11,11,4346000.0,3045711.0
2025-02-19,Thực phẩm,Đà Nẵng,Cửa hàng,5,5,1807350.0,1362829.0
2025-02-19,Thực phẩm,Đà Nẵng,Online,7,7,1746100.0,1277371.0
2025-02-19,Điện tử,Cần Thơ,Cửa hàng,1,1,4372000.0,3594562.0
2025-02-19,Điện tử,Cần Thơ,Online,3,3,5116300.0,4032159.0
2025-02-19,Điện tử,Hà Nội,Cửa hàng,1,1,1081000.0,791608.0
2025-02-19,Điện tử,Hà Nội,Online,4,4,9793100.0,7157148.0
2025-02-19,Điện tử,Hải Phòng,Cửa hàng,2,2,2981500.0,2262106.0
2025-02-19,Điện tử,Hải Phòng,Online,2,2,2391000.0,1865478.0
2025-02-19,Điện tử,TP HCM,Cửa hàng,8,8,17645600.0,13661385.0
2025-02-19,Điện tử,TP HCM,Online,5,5,8696250.0,6690391.0
2025-02-19,Điện tử,Đà Nẵng,Cửa hàng,3,3,4516850.0,3502467.0
2025-02-20,Gia dụng,Cần Thơ,Cửa hàng,2,2,1828750.0,1236704.0
2025-02-20,Gia dụng,Hà Nội,Cửa hàng,4,4,7339000.0,4961027.0
2025-02-20,Gia dụng,Hà Nội,Online,3,3,5204500.0,3762191.0
2025-02-20,Gia dụng,Hải Phòng,Cửa hàng,3,3,10700467.0,7531552.0
2025-02-20,Gia dụng,TP HCM,Cửa hàng,3,3,5279600.0,4008411.0
2025-02-20,Gia dụng,TP HCM,Online,2,2,3527750.0,2423082.0
2025-02-20,Gia dụng,Đà Nẵng,Cửa hàng,2,2,3130000.0,2182264.0
2025-02-20,Gia dụng,Đà Nẵng,Online,3,3,10930334.0,7722586.0
2025-02-20,Mỹ phẩm,Cần Thơ,Cửa hàng,3,3,2566000.0,2026390.0
2025-02-20,Mỹ phẩm,Hà Nội,Cửa hàng,4,4,4481500.0,3195625.0
2025-02-20,Mỹ phẩm,Hà Nội,Online,2,2,1539000.0,1218747.0
2025-02-20,Mỹ phẩm,Hải Phòng,Cửa hàng,2,2,1306200.0,964255.0
2025-02-20,Mỹ phẩm,Hải Phòng,Online,2,2,1354000.0,857097.0
2025-02-20,Mỹ phẩm,TP HCM,Cửa hàng,7,7,4680950.0,3461907.0
2025-02-20,Mỹ phẩm,TP HCM,Online,8,8,5969700.0,4309127.0
2025-02-20,Mỹ phẩm,Đà Nẵng,Cửa hàng,2,2,1530500.0,1160924.0
2025-02-20,Mỹ phẩm,Đà Nẵng,Online,1,1,502000.0,380251.0
2025-02-20,Sách,Cần Thơ,Cửa hàng,1,1,494000.0,296473.0
2025-02-20,Sách,Cần Thơ,Online,2,2,812000.0,635329.0
2025-02-20,Sách,Hà Nội,Cửa hàng,2,2,768000.0,581017.0
2025-02-20,Sách,Hà Nội,Online,3,3,701300.0,523727.0
2025-02-20,Sách,Hải Phòng,Cửa hàng,3,3,621150.0,457626.0
2025-02-20,Sách,Hải Phòng,Online,3,3,1854006.0,1291072.0
2025-02-20,Sách,TP HCM,Cửa hàng,3,3,690600.0,529139.0
2025-02-20,Sách,TP HCM,Online,4,4,685300.0,495581.0
2025-02-20,Sách,Đà Nẵng,Cửa hàng,2,2,564250.0,415477.0
2025-02-20,Sách,Đà Nẵng,Online,2,2,648000.0,411925.0
2025-02-20,Thời trang,Cần Thơ,Cửa hàng,1,1,787000.0,555019.0
2025-02-20,Thời trang,Cần Thơ,Online,1,1,862000.0,698359.0
2025-02-20,Thời trang,Hà Nội,Cửa hàng,2,2,1363500.0,1042673.0
2025-02-20,Thời trang,Hà Nội,Online,3,3,4619800.0,3143350.0
2025-02-20,Thời trang,Hải Phòng,Cửa hàng,2,2,1364200.0,964595.0
2025-02-20,Thời trang,Hải Phòng,Online,1,1,639000.0,462018.0
2025-02-20,Thời trang,TP HCM,Cửa hàng,5,5,5488000.0,3724865.0
2025-02-20,Thời trang,TP HCM,Online,1,1,3285000.0,2746924.0
2025-02-20,Thời trang,Đà Nẵng,Cửa hàng,3,3,2093850.0,1489400.0
2025-02-20,Thời trang,Đà Nẵng,Online,2,2,2266000.0,1585843.0
2025-02-20,Thực phẩm,Cần Thơ,Cửa hàng,4,4,1015650.0,759120.0
2025-02-20,Thực phẩm,Cần Thơ,Online,3,3,572000.0,433283.0
2025-02-20,Thực phẩm,Hà Nội,Cửa hàng,9,9,2924600.0,2034355.0
2025-02-20,Thực phẩm,Hà Nội,Online,12,12,4455350.0,3338679.0
2025-02-20,Thực phẩm,Hải Phòng,Cửa hàng,8,8,3765050.0,2795739.0
